generation, v1, v2, v3, q, v4, v5, nef, nes
3000,7.04089,0.424652,5.86034,0.00925044,1.73524,0.0,459.062,423.962
3005,6.98438,0.148739,5.81502,0.0,1.94962,0.0,501.508,432.0
3010,7.0861,0.123949,6.03147,0.0,2.43679,0.0,483.059,422.998
3015,7.21041,0.140475,5.64886,0.0,2.51648,0.0,504.04,428.979
3020,7.60597,0.0826326,5.91727,0.0,2.62019,0.0,496.024,432.998
3025,8.06843,0.0110175,6.89308,0.0,2.40876,0.0,518.172,437.772
3030,8.03362,0.0,7.16071,0.0,2.00674,0.0,516.029,435.917
3035,8.17603,0.0,6.66822,0.0,1.77713,0.0,500.502,428.979
3040,7.94252,0.0,6.42149,0.0,1.91799,0.0,491.142,433.668
3045,8.09957,0.0,6.23701,0.0,1.95164,0.0,503.024,431.667
3050,8.25148,0.0,5.3792,0.0,2.44133,0.0,501.508,433.963
3055,8.2468,0.0,5.42548,0.0,1.89721,0.0,468.105,425.915
3060,8.30799,0.0,4.78412,0.0,1.90999,0.0,494.549,432.979
3065,8.5327,0.0,3.91868,0.0,1.85922,0.0,498.004,430.0
3070,7.96762,0.0,5.07753,0.0,1.67614,0.0,509.704,431.852
3075,8.0898,0.0,4.95633,0.0,1.95359,0.0,495.04,424.715
3080,8.41968,0.0,3.54606,0.0,2.02585,0.0110704,514.433,434.483
3085,8.37223,0.0,3.55407,0.0,1.76126,0.0553519,506.599,430.0
3090,7.86591,0.0,3.69725,0.0,1.38679,0.0316914,525.263,436.998
3095,8.00152,0.0,4.13683,0.0134929,1.19528,0.0385632,495.04,428.998
3100,8.14844,0.0,4.35494,0.0,1.62896,0.0,510.225,432.61
3105,8.544,0.0,3.80684,0.0,1.76888,0.0,508.147,434.943
3110,8.06933,0.0,3.66444,0.010662,1.84183,0.0110897,499.0,430.942
3115,8.08064,0.0,4.07447,0.0,1.79679,0.0,485.881,430.942
3120,8.23879,0.0,4.69194,0.0,1.90187,0.0285183,490.659,425.991
3125,7.95632,0.0,4.88621,0.0470145,1.9483,0.0,518.711,436.979
3130,7.58337,0.0,4.61999,0.0665732,2.02888,0.0,519.251,434.814
3135,8.13714,0.0,4.81351,0.0760837,1.64068,0.0,514.433,439.991
3140,7.8433,0.0,4.21611,0.133146,1.48564,0.0160269,502.012,428.979
3145,7.44775,0.0,4.33272,0.0380418,1.97731,0.0,508.147,432.721
3150,7.30083,0.0,3.86145,0.0110383,2.01379,0.0,517.635,440.998
3155,7.52686,0.0,5.06094,0.0,1.92395,0.0,497.507,435.917
3160,7.59467,0.0,4.62239,0.0,1.85236,0.0,496.024,437.918
3165,7.94502,0.0,4.88347,0.0253819,2.05322,0.0244738,482.592,432.0
3170,8.04884,0.0,4.56343,0.0761458,2.19538,0.0734214,510.747,437.854
3175,8.08064,0.00886581,5.52947,0.0253819,2.29448,0.0,497.507,424.809
3180,8.00152,0.0,5.3087,0.0634548,2.21825,0.0,516.029,438.943
3185,8.22972,0.0,5.53448,0.0,2.35546,0.0121363,502.518,432.998
3190,8.09194,0.0,6.15921,0.0,2.47743,0.0,492.596,425.991
3195,8.28406,0.0,5.68102,0.0,2.15727,0.0348121,497.507,432.887
3200,8.45326,0.0,5.90847,0.0,2.50792,0.011604,505.572,436.815
3205,7.91111,0.0,6.70399,0.0,2.74166,0.0,494.059,424.998
3210,7.50155,0.0,6.48356,0.0,2.3326,0.018403,517.098,430.0
3215,7.31213,0.0,5.8675,0.0,2.27161,0.101216,488.258,426.998
3220,6.74705,0.0,5.8698,0.0,2.09629,0.207955,462.037,426.998
3225,6.28368,0.0,6.87417,0.0,1.90572,0.171149,503.024,423.962
3230,6.18197,0.0,6.15622,0.0,1.80662,0.220841,490.177,428.942
3235,6.61143,0.0155822,5.96776,0.0,2.04293,0.257652,487.305,428.886
3240,6.44191,0.0467466,5.63375,0.0,2.57653,0.119625,542.982,447.679
3245,6.35149,0.0,6.05899,0.0,2.99578,0.107662,511.795,442.889
3250,6.96482,0.0,6.11028,0.0,2.79759,0.227287,496.517,430.886
3255,7.49786,0.0,7.22116,0.0761182,2.60702,0.287099,447.935,424.715
3260,7.81835,0.0,6.87351,0.0475296,2.72898,0.227287,482.126,423.962
3265,7.79559,0.0181957,7.45125,0.232254,2.70612,0.418686,487.305,424.809
3270,8.02077,0.00909784,9.86424,1.31689,2.79759,0.849334,468.545,432.942
3275,8.39574,0.022218,14.0337,3.79517,2.55366,1.56708,477.969,420.0
3280,8.07642,0.014812,15.7697,4.80876,2.59177,1.63886,509.704,432.887
3285,7.57713,0.0,17.3548,5.99185,2.38596,1.90012,506.085,428.998
3290,7.19911,0.0,18.4091,7.31887,2.39292,2.57193,499.0,430.942
3295,7.58337,0.0,19.9309,8.40466,2.50792,2.548,456.542,416.882
3300,7.19911,0.0,20.3728,9.39176,2.85095,2.53604,494.549,419.99
3305,7.27822,0.0,20.6399,9.39639,3.07201,2.23698,516.563,435.853
3310,7.77549,0.0,21.0868,9.5627,3.23972,1.94988,493.571,424.0
3315,8.5101,0.0,21.1708,9.75326,2.88144,1.73456,537.137,446.998
3320,9.28991,0.0,21.3766,9.82719,2.68325,1.75848,499.499,432.998
3325,9.2221,0.0,21.4638,9.78769,2.41645,1.51923,499.0,431.852
3330,9.38032,0.0,10.6049,9.8059,2.37833,1.16036,468.105,422.979
3335,9.35771,0.0,10.5928,9.75838,2.19538,0.801485,521.421,427.991
3340,9.32381,0.0,10.6035,9.7384,2.44694,0.945034,494.059,431.991
3345,9.83238,0.0,10.6035,9.77477,2.52317,1.19625,514.433,433.991
3350,9.75327,0.0,10.6248,9.80552,2.668,1.55512,513.903,431.991
3355,9.65156,0.0,0.0,9.83024,2.82677,1.16684,471.645,418.0
3360,9.59505,0.0,0.0,9.785,3.03236,1.23213,489.696,428.979
3365,9.76457,0.0,0.00902869,9.76454,2.99055,1.31587,518.172,440.816
3370,9.68546,0.0,0.0,9.83314,2.97638,1.2441,491.626,429.991
3375,9.52724,0.0,0.0,9.84173,3.09255,1.11251,520.334,435.917
3380,9.76457,0.0,0.0,9.82062,3.234,1.02877,478.428,426.979
3385,9.00737,0.0128651,0.0,9.74797,3.22027,1.43549,520.334,440.0
3390,9.60635,0.0,0.0,9.74572,2.98919,1.1484,504.55,433.548
3395,9.9793,0.0155298,0.0,9.80341,2.79495,1.30391,517.635,437.963
3400,10.1262,0.0138447,0.0,9.8123,2.63172,1.06466,471.645,423.962
3405,9.9341,0.0,0.0,9.83925,2.26399,0.765597,505.061,434.979
3410,10.0697,0.0,0.0,9.86528,2.10391,0.645973,507.114,431.963
3415,9.65156,0.0,0.0,9.88094,1.5322,0.547345,503.024,434.0
3420,9.62895,0.0,0.0,9.77625,1.51695,0.490461,498.501,431.963
3425,9.92279,0.0094768,0.0,9.69231,1.4331,0.454573,469.426,423.991
3430,9.9454,0.0,0.0,9.74902,1.20441,0.263174,482.126,430.0
3435,10.3183,0.0,0.0,9.78972,1.27302,0.358874,490.659,433.853
3440,10.2166,0.0,0.0,9.77807,1.14343,0.490461,525.263,440.816
3445,10.1488,0.0,0.0,9.82077,1.39498,0.418686,487.781,424.979
3450,9.79848,0.0107669,0.0,9.90271,1.26539,0.610085,496.517,432.942
3455,9.88889,0.0323007,0.0,9.87181,1.6472,0.861297,516.029,428.998
3460,10.0358,0.118436,0.0,9.88358,1.50933,0.610085,490.177,420.808
3465,10.2045,0.0861353,0.0,9.86423,1.47884,1.0527,487.781,426.885
3470,10.3523,0.0538345,0.0,9.9112,1.41785,1.18428,513.903,433.853
3475,10.5639,0.0538345,0.0,9.83079,1.5322,1.48334,489.216,430.942
3480,10.4992,0.0215338,0.0,9.74509,1.57793,1.96184,498.501,425.991
3485,10.7591,0.0,0.0,9.75679,1.5322,1.74652,525.817,436.979
3490,11.0417,0.019593,0.0,9.71754,1.42547,1.66278,487.305,423.764
3495,11.1362,0.0,0.0,9.83934,1.15867,1.7651,508.665,431.546
3500,11.0498,0.0,0.0,9.89504,0.937612,1.88205,507.114,435.963
3505,11.2615,0.0,0.0,9.93175,0.998595,2.01617,498.501,431.917
3510,11.1875,0.0,0.0,9.88226,0.90712,2.02442,462.037,418.463
3515,11.2265,0.0,0.0,9.89533,1.05958,1.8767,510.225,430.0
3520,11.3929,0.0,0.0,9.95242,1.07482,2.22502,517.635,439.773
3525,11.546,0.0,0.00746266,9.93031,1.25777,2.18913,496.024,439.555
3530,11.6795,0.0,0.022388,9.94029,1.67703,1.94988,487.305,436.998
3535,0.213618,0.0,0.0149253,9.97867,1.53982,2.548,503.024,435.963
3540,0.240321,0.0,0.0373133,10.1252,1.79137,2.38053,493.083,434.998
3545,0.520695,0.0,0.0746266,10.1855,1.83922,2.9308,510.225,434.943
3550,0.480641,0.0,0.0373133,10.221,2.09629,3.44519,501.004,425.54
3555,0.547397,0.0,0.00746266,10.5456,2.18014,3.57677,489.696,431.917
3560,0.480641,0.0,0.044776,10.6555,1.89809,3.82799,475.691,431.917
3565,0.373832,0.0,0.0746266,10.9642,2.08104,4.06724,475.238,422.884
3570,0.400534,0.0,0.0898977,12.3392,2.41645,4.27245,473.435,432.942
3575,0.480641,0.0,0.090013,13.8921,2.01487,4.56966,493.571,435.963
3580,0.427237,0.0,0.187373,15.3216,1.73039,5.03619,483.059,423.991
3585,0.480641,0.0,0.291505,17.3418,1.89809,4.62947,475.691,439.991
3590,0.480641,0.0,0.35074,18.581,2.21063,4.42611,471.199,432.979
3595,0.547397,0.0,0.40105,18.9979,2.43932,3.93601,497.507,435.917
3600,0.293725,0.0,0.763951,19.5403,2.32497,4.0455,501.004,442.817
3605,0.253672,0.0,0.877098,20.115,2.54604,4.2601,515.496,438.998
3610,0.46729,0.0,1.4496,20.4609,2.44694,4.34676,478.887,432.887
3615,0.560748,0.0,1.6987,20.9042,2.53079,4.67522,503.024,434.943
3620,0.560748,0.0,2.73177,21.2888,2.40882,5.77832,499.0,435.853
3625,0.734313,0.0,4.00586,21.5762,2.45456,6.02771,511.795,430.886
3630,0.974634,0.0,5.42327,11.1014,2.32497,5.64126,489.696,439.855
3635,0.921229,0.0,6.7177,11.193,2.12678,5.95447,495.04,432.979
3640,0.827771,0.0,7.84256,11.1996,2.22588,5.99575,518.711,434.998
3645,0.854473,0.0,8.73604,11.1973,1.9667,6.27162,463.755,422.809
3650,0.894527,0.0116813,9.07446,11.1874,1.66941,6.78637,487.781,431.963
