generation, v1, v2, v3, q, v4, v5, nef, nes
3000,6.01211,13.9318,0.00941939,0.0,0.0210457,0.0,477.969,433.963
3005,6.03232,14.3877,0.0,0.00998047,0.00768646,0.0,521.421,433.991
3010,5.91962,14.8735,0.0,0.0,0.0,0.0,487.781,429.767
3015,6.10305,14.2733,0.0,0.0,0.0,0.0,517.635,432.887
3020,5.75951,13.8523,0.0,0.0,0.0,0.0,505.572,435.257
3025,6.24452,13.3483,0.0,0.0,0.0,0.0,490.659,429.916
3030,6.08656,13.0201,0.0129961,0.0,0.0,0.01138,502.518,426.885
3035,5.76207,12.9107,0.0129961,0.0,0.0,0.0,527.484,437.553
3040,5.87451,12.5642,0.0,0.0,0.0,0.0,501.004,430.979
3045,6.02736,12.5824,0.0,0.0,0.0,0.0,499.0,438.943
3050,5.97684,12.5567,0.0,0.0,0.0,0.0,488.258,427.542
3055,6.53961,12.2542,0.0,0.0,0.0,0.0,507.114,437.991
3060,6.64797,13.0018,0.0,0.0,0.0,0.0,510.747,435.917
3065,6.70978,13.8407,0.0,0.0,0.0,0.0,505.572,431.917
3070,6.43808,13.0383,0.0,0.0,0.0,0.0,460.332,418.998
3075,6.63759,12.375,0.0,0.0,0.0224518,0.0,509.704,430.886
3080,6.7802,12.1139,0.0,0.0,0.0449035,0.0,516.029,434.943
3085,6.6588,12.6988,0.0,0.0,0.0,0.0,470.755,420.808
3090,7.01245,11.8011,0.0170059,0.0,0.0,0.0,507.114,431.963
3095,7.04276,11.5753,0.00847517,0.0226836,0.0,0.0,504.04,429.916
3100,7.31558,11.5823,0.0,0.00756121,0.0,0.0,510.747,426.998
3105,7.83091,10.728,0.0,0.0655186,0.0,0.0,511.795,429.991
3110,7.22464,10.8501,0.0,0.128541,0.0,0.0,504.04,430.998
3115,7.24485,10.3759,0.0,0.151224,0.0,0.0,478.887,427.991
3120,7.22464,10.8865,0.0,0.120979,0.0,0.0,506.085,441.991
3125,7.87132,11.3059,0.0,0.0706379,0.0,0.0,496.517,432.998
3130,7.83091,10.4211,0.0,0.0,0.0,0.0,490.177,426.998
3135,8.13404,11.1965,0.0,0.0143321,0.0203603,0.0490801,511.795,434.943
3140,7.97237,11.0507,0.0,0.0,0.0,0.00969459,464.186,421.848
3145,7.89153,11.4336,0.0,0.0,0.0,0.0,491.142,436.998
3150,7.77028,10.9048,0.0,0.0,0.0,0.0,492.11,426.941
3155,7.66924,10.7954,0.0,0.0,0.0,0.0,513.903,439.918
3160,8.19466,10.6859,0.0110561,0.0,0.0,0.0,512.847,439.964
3165,8.10372,10.2189,0.0,0.0,0.0,0.02067,505.061,426.885
3170,7.67934,10.8098,0.0,0.0,0.0,0.06318,504.55,436.943
3175,7.09329,10.9127,0.0323504,0.00734968,0.0,0.00902572,482.592,430.998
3180,7.22464,11.1418,0.0215669,0.0304433,0.0224192,0.0,488.737,429.851
3185,7.02255,11.3337,0.0,0.0167886,0.0,0.0,503.024,420.466
3190,7.47725,11.3872,0.0100205,0.0,0.0,0.0,487.305,431.769
3195,7.00235,11.2877,0.0,0.00925779,0.0,0.0,492.11,424.979
3200,7.1236,11.4518,0.0,0.00941353,0.0,0.0,513.903,432.813
3205,7.19433,10.6528,0.0,0.0188271,0.0,0.0,514.964,436.815
3210,7.11349,10.8782,0.0,0.0,0.0190965,0.0174438,488.737,423.962
3215,6.9013,11.6054,0.0210827,0.0,0.0572895,0.0783709,520.334,436.943
3220,6.86088,11.5065,0.0316241,0.0,0.0190965,0.104537,481.66,432.813
3225,6.93161,11.3173,0.0948724,0.0,0.0,0.208947,501.004,434.814
3230,7.49746,11.7254,0.0,0.0,0.0,0.0959407,477.512,427.991
3235,7.06297,12.0901,0.0,0.0,0.0,0.2791,513.374,437.963
3240,7.55809,11.5892,0.0,0.0,0.0,0.244213,496.024,423.962
3245,7.71976,11.4567,0.0,0.0,0.0,0.340154,500.502,436.979
3250,7.45704,11.1248,0.0135741,0.0101038,0.0,0.296544,519.792,440.98
3255,6.97203,11.2907,0.0,0.0,0.0,0.209325,515.496,429.991
3260,6.99224,11.4251,0.0,0.0,0.0165416,0.200603,516.563,444.818
3265,6.68911,11.9019,0.0,0.0,0.0578955,0.0436094,530.851,436.815
3270,6.62848,10.5036,0.0325827,0.0,0.0827078,0.148272,534.261,436.979
3275,6.51733,9.53711,0.0325827,0.0,0.0661662,0.0610532,495.531,424.715
3280,6.45671,9.37299,0.0162914,0.0112636,0.0330831,0.00872188,499.0,429.991
3285,6.27483,9.86535,0.0,0.0160092,0.0,0.0,509.704,446.0
3290,6.07274,8.75299,0.0,0.0,0.0,0.0,488.258,428.718
3295,5.62815,8.29711,0.0,0.0,0.0,0.0,492.596,431.917
3300,5.48669,7.87769,0.0,0.0,0.0,0.0,480.732,433.917
3305,5.54731,9.82888,0.0242152,0.0,0.0,0.0,489.216,436.815
3310,5.0522,10.4489,0.0617865,0.0,0.0,0.0,503.532,433.991
3315,5.60794,10.6312,0.176497,0.0,0.0,0.0,483.059,430.0
3320,5.44627,10.4306,0.129315,0.0,0.0198723,0.0,483.527,422.941
3325,5.26439,11.0223,0.138178,0.0,0.00993617,0.0,481.196,430.979
3330,5.5069,10.9777,0.114587,0.0,0.0,0.0,504.04,428.998
3335,5.33512,10.5036,0.127318,0.0,0.0,0.0,525.817,436.888
3340,4.72886,9.82888,0.0700252,0.0,0.0,0.0,502.012,435.991
3345,4.75917,8.84417,0.0509274,0.0,0.0,0.0,504.04,431.917
3350,4.63792,8.44299,0.138646,0.0,0.0,0.0339523,504.55,428.998
3355,4.73896,9.53711,0.114587,0.0,0.0,0.0,487.305,431.991
3360,3.42539,9.33652,0.114587,0.0,0.0,0.0,502.518,433.77
3365,3.38497,8.29711,0.0836563,0.0,0.00727502,0.0,497.012,430.998
3370,3.60727,7.6771,0.082757,0.0,0.0,0.0,495.04,438.979
3375,3.22705,7.07533,0.156335,0.013724,0.0,0.027661,507.114,433.963
3380,3.62748,6.91122,0.0988026,0.00913552,0.0,0.129085,513.374,435.963
3385,3.75883,7.25769,0.159148,0.0,0.0,0.119864,485.881,432.721
3390,3.6679,7.25769,0.190978,0.0345293,0.0,0.0461017,500.0,436.815
3395,3.80936,9.00829,0.0636592,0.0230195,0.0,0.0,474.786,415.99
3400,3.72852,8.69828,0.0673419,0.115098,0.0,0.0,509.704,438.815
3405,3.39508,8.96028,0.0572933,0.0230195,0.0,0.0,526.927,438.0
3410,3.2233,8.64058,0.0381955,0.0173856,0.0,0.0,475.238,427.963
3415,3.38497,8.11546,0.0,0.0352552,0.0,0.0,492.11,423.991
3420,3.46581,8.02983,0.0,0.0352552,0.0,0.0,488.258,428.718
3425,3.77904,7.48347,0.0,0.0352552,0.0,0.0,494.549,426.998
3430,4.2212,7.41423,0.0,0.0235035,0.0114786,0.0,478.428,423.915
3435,4.76927,7.32904,0.0,0.0235035,0.0,0.0,487.781,432.0
3440,4.50656,7.28218,0.0,0.0149787,0.0,0.0127261,515.496,439.991
3445,5.21387,6.45745,0.0,0.054617,0.0,0.0847457,490.659,435.963
3450,4.73896,7.52734,0.0,0.0819255,0.0,0.00921679,492.596,426.979
3455,4.3752,8.43309,0.0,0.0,0.0,0.0,503.024,426.998
3460,4.1327,9.25759,0.0,0.0,0.0112928,0.0,504.55,436.979
3465,4.1327,10.2356,0.0,0.0,0.0,0.0,477.055,427.85
3470,4.34489,10.1317,0.0238977,0.0,0.0,0.0,492.11,434.814
3475,4.56719,11.1347,0.0398296,0.0,0.0,0.0,497.507,430.998
3480,4.43583,11.534,0.0477955,0.0107112,0.0210867,0.0,533.12,438.998
3485,3.82957,12.0361,0.0318637,0.0,0.0105434,0.0,502.012,424.809
3490,3.93061,12.8664,0.00796591,0.0,0.0,0.0,505.061,423.991
3495,3.69821,13.2292,0.0,0.0,0.0,0.0,507.63,434.887
3500,3.41529,12.9721,0.0,0.0,0.0,0.047821,467.228,420.941
3505,3.10205,12.7916,0.0,0.0,0.0,0.0,525.817,444.944
3510,3.10205,12.8299,0.0273695,0.0,0.0,0.0,483.527,420.998
3515,2.9808,13.4183,0.118601,0.0,0.0,0.0,493.571,434.0
3520,3.00101,14.1782,0.0821085,0.0,0.0,0.0,497.507,435.963
3525,3.00101,13.9854,0.0,0.0,0.039073,0.0,487.305,426.717
3530,2.63725,13.7606,0.0,0.0,0.0,0.0110939,511.27,438.888
3535,2.49579,14.2317,0.0,0.0,0.0,0.0,508.665,430.478
3540,2.17244,14.102,0.0,0.0,0.0,0.00895264,475.238,431.991
3545,1.86931,13.1637,0.0,0.0,0.0,0.0,494.549,422.941
3550,1.94004,12.0889,0.0,0.0,0.0,0.0111095,529.162,435.991
3555,1.72785,12.0785,0.0120293,0.010816,0.0455133,0.0,497.012,440.816
3560,1.58639,11.9047,0.022234,0.0,0.0,0.0,523.61,436.888
3565,1.45503,11.6342,0.0408189,0.0,0.0,0.0,474.335,433.853
3570,1.29336,11.7254,0.175449,0.0,0.0,0.0,514.433,437.991
3575,1.2173,12.4001,0.183685,0.0,0.0,0.0,483.996,423.991
3580,1.36409,12.4365,0.265323,0.0119831,0.0,0.0146463,507.114,428.998
3585,1.51566,12.0171,0.17348,0.0,0.0,0.0,482.592,430.979
3590,1.22263,11.6889,0.285732,0.0,0.0,0.00602056,493.083,431.991
3595,1.28516,11.2695,0.34696,0.0108585,0.0,0.0,504.55,427.916
3600,1.10379,11.0871,0.142866,0.0,0.0,0.0,504.55,436.815
3605,1.19663,10.4306,0.285732,0.0097083,0.0,0.0,485.409,433.991
3610,1.36815,9.53711,0.295937,0.0,0.0,0.0,482.126,418.94
3615,1.68544,9.61005,0.0816377,0.0,0.00812713,0.0,484.937,435.991
3620,1.61841,9.70123,0.0510236,0.0,0.0406357,0.0,509.184,427.85
3625,1.50018,9.88359,0.0325412,0.0,0.121907,0.0,507.114,433.991
3630,1.44248,8.47946,0.0,0.0,0.0487628,0.0,489.696,432.887
3635,1.59266,8.44299,0.0,0.0,0.0325085,0.0,506.085,432.942
3640,1.54481,8.26064,0.0,0.0,0.0812713,0.0,485.881,419.99
3645,1.61657,8.60711,0.0,0.0,0.164706,0.0,517.098,439.964
3650,1.77522,10.3868,0.0,0.0,0.162543,0.0179831,481.196,431.546
3655,1.61493,9.75594,0.0,0.0,0.0568899,0.0,497.012,431.769
3660,1.8798,9.4277,0.0,0.0,0.0406357,0.0,510.225,435.853
3665,1.64006,9.88359,0.0,0.0,0.00812713,0.0,507.114,431.852
3670,1.87826,10.8136,0.0,0.0314629,0.0487628,0.0,490.659,426.604
3675,2.48935,10.0842,0.0,0.0205975,0.0650171,0.0,508.665,436.613
3680,2.39841,10.0659,0.0,0.00763989,0.0568899,0.0,492.11,427.963
3685,2.38225,9.51888,0.0,0.0,0.0,0.0,520.334,444.0
3690,2.51213,9.28182,0.0,0.0,0.0,0.0,526.371,440.943
3695,2.69555,9.24724,0.0,0.0,0.0,0.0,490.659,426.979
