generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0,0.0,8.51965,0.828508,0.0,0.0,505.572,422.809
3005,0.0,0.0,8.52236,0.745758,0.0,0.0,503.024,433.853
3010,0.0,0.0,8.42257,0.732922,0.0,0.0,545.952,431.991
3015,0.0,0.0,8.43091,1.14853,0.0130349,0.0121796,510.747,434.722
3020,0.0,0.0,8.52853,0.916325,0.182488,0.0653079,484.466,434.998
3025,0.0,0.0,8.65277,1.0293,0.338906,0.195924,506.085,428.0
3030,0.0,0.0,8.80441,1.78114,0.104279,0.195924,501.508,428.998
3035,0.0,0.0,8.87763,1.77219,0.0,0.300416,520.877,441.855
3040,0.0,0.0,0.00593426,2.8015,0.0,0.522463,523.61,439.918
3045,0.0,0.0,0.0,2.50613,0.0,0.470217,489.696,426.941
3050,0.0,0.0,0.0,2.5442,0.0,0.481408,497.012,433.991
3055,0.0,0.0,0.0,3.2815,0.0,0.352663,495.531,430.979
3060,0.0,0.0,0.0,3.8487,0.0,0.130616,553.215,444.89
3065,0.0,0.0,0.0,3.60704,0.0,0.0,528.042,442.98
3070,0.0,0.0,0.0,3.47873,0.0,0.0,510.225,438.815
3075,0.0,0.0,0.0,3.75613,0.0,0.0,475.238,423.915
3080,0.0,0.0,0.0,3.47873,0.0709352,0.0,511.27,432.998
3085,0.0,0.0,0.0,3.84269,0.177338,0.0,480.269,429.991
3090,0.0,0.0,0.0,3.66519,0.0945802,0.0,514.964,437.991
3095,0.0,0.0,0.0,3.78605,0.153693,0.0,499.499,435.991
3100,0.0,0.0,0.0,3.27587,0.0354676,0.0,506.085,436.979
3105,0.0,0.0,0.0,4.01876,0.0236451,0.0,506.599,443.856
3110,0.00830927,0.0,0.0,4.29622,0.165515,0.0,483.527,425.991
3115,0.0,0.0,0.00795796,4.59159,0.130048,0.0,481.66,426.998
3120,0.0,0.0,0.0,4.43943,0.130048,0.0,472.986,418.807
3125,0.0,0.0,0.0,3.68667,0.200983,0.0,492.596,428.942
3130,0.0,0.0,0.0,3.67864,0.0757089,0.0,529.724,440.726
3135,0.0,0.0,0.0,3.7413,0.0,0.0,481.66,430.0
3140,0.0257772,0.0,0.0,3.18637,0.0070875,0.0,481.66,425.662
3145,0.0,0.0302179,0.00941307,2.88033,0.00728949,0.0,527.484,436.0
3150,0.0,0.0100726,0.0188261,2.57773,0.0,0.0,511.795,428.998
3155,0.0,0.0302179,0.0,2.47033,0.0,0.0,493.571,433.991
3160,0.0107788,0.0302179,0.0,2.17496,0.0,0.0,524.16,438.998
3165,0.0,0.0,0.0,2.04966,0.0,0.0,519.251,440.889
3170,0.0,0.0,0.0,1.987,0.0,0.0,478.887,423.764
3175,0.0,0.0,0.0,1.50368,0.013269,0.0,526.371,434.722
3180,0.0,0.0,0.0,1.24411,0.0,0.00707687,518.172,435.917
3185,0.0,0.0,0.0,1.20831,0.0,0.0,488.258,435.917
3190,0.0,0.0,0.0,0.930849,0.0,0.0,511.795,430.979
3195,0.0132512,0.0,0.0,0.921898,0.0,0.0,494.549,432.0
3200,0.0,0.0,0.0217591,0.999705,0.0,0.0,473.884,418.711
3205,0.0,0.0237564,0.0,0.939135,0.0,0.0,483.059,435.853
3210,0.0,0.0,0.0526193,0.690606,0.0,0.0,507.114,437.991
3215,0.0,0.0,0.144325,0.71883,0.0,0.0,505.061,434.998
3220,0.0,0.0,0.0877498,0.854774,0.0,0.0,502.012,434.887
3225,0.0,0.0212722,0.0329062,0.704833,0.0,0.0156383,513.374,436.339
3230,0.0,0.00955954,0.0891093,0.751176,0.0,0.0312765,521.421,437.991
3235,0.0,0.0119337,0.0767811,0.692562,0.0126908,0.0156383,490.177,420.599
3240,0.0,0.0,0.0438749,0.718167,0.0,0.0377866,502.518,438.998
3245,0.0,0.0,0.0438749,0.806298,0.0,0.0,483.996,426.81
3250,0.00971361,0.0,0.0219375,0.803505,0.0,0.0,495.531,420.884
3255,0.124053,0.0107383,0.0219375,0.528078,0.0,0.0,524.16,439.991
3260,0.25961,0.0,0.0329062,0.322217,0.00963201,0.00585328,499.0,425.962
3265,0.271973,0.0,0.0423513,0.313266,0.00846162,0.0234131,506.599,434.887
3270,0.420321,0.0,0.0,0.366969,0.0,0.0819459,490.659,429.963
3275,0.51922,0.0,0.0,0.689186,0.0,0.140479,488.258,424.0
3280,0.222523,0.0,0.0,0.814493,0.0,0.152185,506.599,430.886
