generation, v1, v2, v3, q, v4, v5, nef, nes
3000,9.52796,10.5668,1.26378,0.0,0.10959,0.00973129,503.532,428.942
3005,9.83602,10.7422,1.03209,0.00785945,0.140822,0.00973129,496.517,428.998
3010,10.0451,10.7336,1.24272,0.0,0.211233,0.012602,500.502,425.85
3015,10.1881,11.3826,1.64434,0.0117218,0.221016,0.0630098,506.085,436.998
3020,9.60233,11.3788,1.79036,0.0,0.0915342,0.0630098,474.786,420.713
3025,9.67934,12.8291,2.12737,0.0,0.141627,0.0504079,477.055,427.402
3030,9.84559,12.0421,1.68505,0.00761727,0.166854,0.0827128,504.55,435.55
3035,10.0912,12.4869,1.39016,0.0,0.192702,0.0942479,482.592,421.915
3040,9.59093,12.5353,0.779333,0.0,0.218596,0.0546329,503.532,433.991
3045,9.78101,11.0805,0.568703,0.0,0.0987133,0.0356474,488.258,428.998
3050,9.65998,11.4354,0.285359,0.0,0.17862,0.00789097,494.549,435.917
3055,9.77001,10.7067,0.315946,0.0,0.145188,0.0,528.602,437.991
3060,9.17588,10.2778,0.147441,0.0,0.0610535,0.0,474.786,424.979
3065,9.21994,11.5242,0.294883,0.0,0.0140822,0.0,513.903,432.998
3070,9.42894,11.7306,0.0,0.0,0.0,0.0,502.012,431.769
3075,9.12087,12.3547,0.0,0.00793424,0.0306636,0.0,509.704,429.963
3080,9.2419,12.2496,0.0,0.0,0.00766591,0.0,499.499,424.885
3085,9.46194,11.7725,0.0,0.0,0.0,0.0,491.142,431.991
3090,9.83602,11.3197,0.0,0.0,0.0,0.0114111,504.04,425.991
3095,9.99005,10.4992,0.0,0.0,0.0,0.0,517.635,437.991
3100,10.0451,11.0311,0.0104078,0.0,0.0493106,0.0,499.499,428.886
3105,10.0781,11.0495,0.0,0.0,0.0862935,0.0100979,491.142,424.0
3110,10.0341,11.2687,0.0,0.0,0.0616382,0.0372756,482.592,428.998
3115,10.1441,11.4263,0.0208578,0.0,0.172587,0.0,481.196,429.916
3120,10.3311,11.4977,0.0,0.0,0.0369829,0.0,512.847,431.991
3125,10.3641,10.4208,0.0,0.0,0.0128716,0.00506417,532.551,436.979
3130,10.3641,9.45937,0.0,0.0,0.0128716,0.0,494.059,433.991
3135,10.1781,9.00421,0.0179978,0.0,0.0,0.0137476,518.711,436.998
3140,10.2484,8.89261,0.0,0.0362257,0.0,0.0687382,477.055,427.916
3145,10.3201,9.31913,0.0,0.0241505,0.0,0.0962335,478.887,428.0
3150,10.2101,9.65049,0.0,0.0,0.0,0.0824859,485.409,424.998
3155,10.0781,9.45339,0.0,0.0,0.0,0.131562,489.216,424.885
3160,9.96805,9.22277,0.0200309,0.0,0.0,0.0981517,519.792,429.916
3165,9.93504,9.67916,0.0,0.0,0.0,0.0,503.532,441.991
3170,9.85802,8.89688,0.0,0.0,0.0,0.0,522.513,440.0
3175,10.0561,8.99923,0.00976067,0.0,0.0,0.0,497.507,429.991
3180,10.1221,8.07347,0.058564,0.0,0.0,0.0,517.098,445.919
3185,10.0341,7.51835,0.265156,0.0,0.0,0.0,481.196,421.659
3190,10.4631,8.40863,0.15727,0.0,0.0,0.0,481.66,430.998
3195,10.4081,8.56768,0.054602,0.0,0.0,0.0415062,514.433,435.917
3200,10.3861,7.58877,0.120019,0.0,0.0,0.034567,484.937,430.979
3205,10.2871,7.01821,0.148658,0.0,0.0107408,0.138268,504.55,439.991
3210,10.2321,6.5098,0.130743,0.0,0.0,0.138268,495.04,431.991
3215,10.4631,6.67304,0.165931,0.0,0.0,0.184357,507.63,440.98
3220,10.1771,7.75549,0.253777,0.0,0.0,0.172835,501.508,439.855
3225,10.2321,8.22608,0.527076,0.0,0.0,0.0921787,484.937,430.979
3230,10.2321,9.02008,0.448991,0.0,0.0,0.0,525.817,433.77
3235,10.1221,7.48309,0.527076,0.0,0.0,0.0,489.216,428.998
3240,10.1001,8.25287,0.566119,0.0,0.0,0.0,495.531,424.998
3245,10.0781,8.42982,0.393136,0.0,0.0,0.0532592,503.024,436.0
3250,10.0671,9.26315,0.258837,0.0,0.0,0.202385,502.518,429.991
3255,10.1771,8.96274,0.185453,0.0,0.013206,0.213037,516.029,439.918
3260,10.2761,9.21388,0.14641,0.0,0.0,0.159778,462.465,422.979
3265,10.1661,8.63739,0.0488033,0.0,0.0,0.11717,525.263,437.991
3270,10.1881,8.13858,0.0976067,0.0,0.0,0.0213037,476.145,419.762
3275,9.97905,7.93774,0.204974,0.00919715,0.0,0.0106518,490.177,426.941
3280,10.0671,7.36186,0.185453,0.0,0.0,0.0,494.059,429.963
3285,10.1771,7.73187,0.133896,0.0,0.0,0.0,530.287,442.817
3290,10.2651,6.8793,0.170186,0.0,0.0,0.0,504.55,433.991
3295,9.82502,6.76002,0.167432,0.0117155,0.0,0.0,518.172,427.991
3300,9.91304,6.67425,0.170769,0.0,0.0,0.0213575,496.517,426.979
3305,9.91304,6.99992,0.0900322,0.0,0.0,0.0106787,527.484,434.979
3310,9.69299,6.44725,0.159173,0.0,0.0117465,0.0,503.532,432.0
3315,9.01085,7.26537,0.309503,0.0,0.0117465,0.0135726,475.691,419.962
3320,9.12087,7.20271,0.159173,0.0,0.117465,0.0135726,489.696,428.476
3325,9.28591,6.45184,0.106115,0.0,0.105718,0.0,495.04,431.991
3330,8.58176,5.9606,0.0795865,0.0,0.023493,0.0,523.061,436.943
3335,8.6779,6.07265,0.0884294,0.0,0.0,0.0,511.27,436.943
3340,8.47174,5.52282,0.0884294,0.0,0.0,0.0,504.55,431.991
3345,8.67052,6.34229,0.0442147,0.0,0.0,0.0,532.551,440.98
3350,8.42773,6.9695,0.0442147,0.0,0.0,0.0,516.563,431.407
3355,7.67834,6.85321,0.0176859,0.00708983,0.0,0.0,502.518,434.814
3360,8.15038,5.97091,0.0394557,0.106348,0.0,0.0,486.355,432.998
3365,8.09766,5.57627,0.0482986,0.138656,0.0121422,0.0,516.563,441.919
3370,7.59156,5.50707,0.106273,0.113437,0.0052943,0.0,526.371,441.964
