generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0,0.0,0.0,0.0,0.0,0.378209,445.536,414.805
3005,0.0,0.0,0.0,0.0,0.0,0.719818,484.466,416.882
3010,0.0,0.0,0.0,0.0,0.0,1.09294,510.747,431.667
3015,0.0,0.0,0.0,0.0437659,0.0,1.22969,520.877,441.964
3020,0.0,0.0,0.0400499,0.0269733,0.0,0.888077,501.508,432.979
3025,0.0,0.0,0.0,0.0,0.0,0.963824,500.0,435.853
3030,0.0,0.0,0.0,0.0,0.0,0.951624,504.55,438.815
3035,0.0,0.0,0.0,0.0,0.0,0.988225,498.004,429.991
3040,0.0,0.0212315,0.0,0.0,0.0,1.07363,492.596,434.979
3045,0.0,0.0100692,0.0,0.0,0.0,0.81742,492.596,428.998
3050,0.0,0.0,0.0,0.00886283,0.0,0.634416,538.877,442.889
3055,0.0,0.0,0.0,0.0,0.0,0.41481,505.061,426.941
3060,0.0,0.0,0.0,0.0,0.0,0.317208,495.04,430.998
3065,0.0,0.0,0.0,0.0,0.0,0.0854021,483.996,429.767
3070,0.0,0.0,0.0,0.0,0.0,0.0488012,504.55,437.991
3075,0.0,0.0,0.0114374,0.0176768,0.0101702,0.0,502.012,432.721
3080,0.0,0.0,0.0,0.0,0.0,0.0,502.518,441.919
3085,0.0,0.0,0.0,0.0264022,0.0,0.0,557.542,444.89
3090,0.0224403,0.0,0.0,0.0176014,0.0,0.0,485.409,430.998
3095,0.0379631,0.0,0.0,0.0122047,0.0,0.0,472.986,430.0
3100,0.0189816,0.0,0.0163645,0.0,0.0,0.0,489.216,424.941
3105,0.0400353,0.00892751,0.0245467,0.0,0.0,0.0,484.466,427.963
3110,0.0189816,0.00892751,0.0,0.0,0.0,0.0,512.847,438.998
3115,0.0,0.0,0.0128137,0.0,0.0,0.0,497.012,437.963
3120,0.0,0.0,0.0,0.0,0.0,0.0,492.596,429.963
3125,0.00908054,0.0,0.0,0.0,0.0,0.0,485.881,424.885
3130,0.0,0.0,0.0,0.00912812,0.0,0.0,508.147,428.979
3135,0.0,0.0,0.00993404,0.0,0.0,0.0,535.408,437.963
3140,0.0,0.0,0.0109167,0.0,0.0,0.0,486.355,426.0
3145,0.0,0.0,0.0,0.0,0.0,0.0,492.11,425.765
3150,0.0,0.0,0.0,0.0,0.00956323,0.0,512.847,438.998
3155,0.0,0.0173039,0.0732905,0.0,0.0,0.0,519.792,434.998
3160,0.0,0.0259559,0.0732905,0.0,0.0,0.0,471.645,421.848
3165,0.0,0.00865196,0.0523503,0.0,0.0,0.0,538.877,440.998
3170,0.0,0.0173039,0.0942306,0.0143039,0.0,0.0,513.374,431.546
3175,0.0,0.0259559,0.0418803,0.0,0.0,0.033048,472.091,422.979
3180,0.0,0.0259559,0.0,0.0,0.0,0.0,500.502,435.991
3185,0.0,0.00865196,0.0,0.0,0.0472909,0.0,504.55,431.963
3190,0.0112274,0.0432598,0.0,0.0,0.0283746,0.0,506.599,430.979
3195,0.0,0.0346078,0.0,0.0,0.0189164,0.0,512.847,438.0
3200,0.0,0.0,0.0,0.0,0.0716868,0.0,507.63,432.998
3205,0.0,0.0,0.0508645,0.0,0.0413524,0.0,532.551,430.812
3210,0.0,0.0,0.00746484,0.0,0.0283746,0.0,547.149,448.98
3215,0.0101593,0.0129265,0.0373242,0.0,0.0,0.0,525.817,444.98
3220,0.0,0.0,0.0,0.0,0.0177847,0.0,544.76,444.818
3225,0.0,0.0,0.0,0.0,0.0,0.0,458.219,416.998
3230,0.0,0.0,0.00720729,0.0,0.0,0.0,499.499,431.963
3235,0.0,0.0,0.0,0.0,0.0227749,0.0161437,511.27,436.0
3240,0.0,0.0,0.0,0.0,0.0132521,0.0,482.592,430.942
3245,0.00757223,0.0241112,0.0,0.0,0.0265043,0.0,500.0,433.991
3250,0.0106629,0.0964447,0.0,0.0,0.0397564,0.0,517.098,433.963
3255,0.0319887,0.0482223,0.0,0.0,0.212034,0.0,506.599,424.885
3260,0.0,0.0,0.0250545,0.0,0.384312,0.0,489.696,432.721
3265,0.0,0.0,0.0,0.0,0.530086,0.0,499.0,428.942
3270,0.0,0.0,0.0,0.0,0.437321,0.0,498.501,431.769
3275,0.00999275,0.0,0.0233203,0.0,0.450573,0.0,530.287,446.998
3280,0.0840914,0.0,0.0777344,0.0,0.55659,0.0,497.507,430.812
3285,0.148197,0.0,0.0699609,0.0,0.503582,0.0,473.435,431.963
3290,0.328828,0.0,0.209883,0.0463939,0.467146,0.00678729,511.27,424.998
3295,0.382377,0.0,0.178789,0.145547,0.344556,0.0271492,462.037,432.887
3300,0.191188,0.0,0.139922,0.133418,0.583095,0.0295953,491.626,430.979
3305,0.073534,0.0,0.0855078,0.157676,0.795129,0.0320414,477.969,427.991
3310,0.0,0.0,0.0777344,0.39478,0.636103,0.0708701,506.085,436.0
3315,0.0,0.0,0.113979,0.254708,0.622851,0.101568,496.517,436.998
3320,0.00815268,0.0,0.22543,0.339458,0.89583,0.184668,522.513,446.998
3325,0.0,0.0,0.27207,0.385434,0.871098,0.184668,501.004,434.979
3330,0.0,0.0,0.373125,0.229104,0.683796,0.0646339,490.659,433.917
3335,0.0,0.0,0.259489,0.331108,0.304799,0.101568,514.433,433.548
3340,0.0,0.0,0.124375,0.651903,0.636103,0.0369337,491.626,422.979
3345,0.0,0.0,0.101055,0.86314,0.424069,0.0831008,497.012,428.942
3350,0.0,0.0,0.0699609,1.14792,0.212034,0.0369337,504.55,435.991
3355,0.0,0.0,0.139922,1.4276,0.159026,0.0554005,497.012,432.979
3360,0.0,0.0,0.108828,1.13191,0.145774,0.0646339,511.27,445.991
3365,0.0,0.0,0.178789,1.18843,0.119269,0.0646339,490.659,434.979
3370,0.0,0.0,0.334258,1.16472,0.0530086,0.101568,482.126,430.979
3375,0.0,0.0,0.380898,1.41134,0.0265043,0.101568,492.596,438.0
3380,0.0,0.0,0.398209,1.77821,0.0,0.0277003,488.258,419.848
3385,0.0,0.0103128,0.394584,2.10003,0.0,0.0,495.04,436.998
3390,0.0,0.0,0.512538,2.53826,0.0,0.0,503.532,433.77
3395,0.0115673,0.0,0.588742,2.53459,0.0,0.00832966,499.499,431.546
3400,0.0,0.0,0.451245,2.30414,0.0,0.0391974,500.0,429.916
3405,0.0,0.0,0.403837,2.12837,0.0,0.0734406,499.499,435.853
3410,0.0123193,0.0,0.574725,2.36937,0.0,0.0639996,468.105,419.99
3415,0.036958,0.0,0.675144,2.57719,0.0,0.127999,493.571,440.998
3420,0.0,0.0393341,0.822839,2.61234,0.0,0.108958,500.0,430.998
3425,0.0,0.0295006,0.876744,3.11637,0.0,0.119147,526.927,441.964
3430,0.0,0.177004,1.55788,3.44161,0.0,0.0,506.599,432.887
3435,0.0,0.0855646,1.55303,2.61108,0.0,0.0,503.024,428.606
3440,0.0,0.0786683,1.88716,2.82783,0.0,0.0,501.508,430.998
3445,0.0,0.0688347,1.70774,3.75472,0.0,0.0,493.571,432.942
3450,0.0,0.0196671,2.06519,3.29377,0.00969937,0.0136068,477.512,424.715
3455,0.0,0.0,1.84868,3.79579,0.0106176,0.0136068,488.258,434.979
3460,0.0,0.0113755,1.99339,3.89203,0.0,0.0,528.602,439.991
3465,0.0127861,0.0113755,2.11374,3.05435,0.0,0.0,494.059,425.54
3470,0.0,0.0,1.85709,3.6287,0.0,0.0233122,511.795,429.991
3475,0.0,0.0,1.92781,3.83657,0.0,0.0233122,501.004,431.991
3480,0.0110595,0.0,1.79566,4.07573,0.0,0.01673,507.114,432.813
3485,0.0,0.0,1.54691,4.18948,0.0,0.0,520.877,438.0
3490,0.0108498,0.0,1.86562,4.36433,0.0,0.0,477.512,427.991
3495,0.0325493,0.0,1.71016,4.39796,0.0,0.0,513.903,433.991
3500,0.130197,0.0,2.06773,4.47415,0.0,0.0,520.877,429.851
3505,0.0759483,0.0,1.90449,4.40892,0.0,0.0,499.499,435.853
3510,0.0325493,0.0,1.4925,4.12374,0.0190792,0.0,498.004,429.851
3515,0.0,0.0,1.54691,4.22353,0.0190792,0.0,490.177,428.942
3520,0.0,0.0,1.3448,3.88065,0.0,0.0,506.085,438.943
3525,0.0,0.0,1.2825,3.2664,0.0,0.0,502.518,432.942
3530,0.0,0.0,0.979453,2.89178,0.0,0.0,483.059,431.852
3535,0.0,0.0,1.01832,3.36114,0.0,0.0,511.795,439.991
3540,0.0,0.0,1.04164,3.67833,0.0,0.0,480.732,425.915
3545,0.0,0.0465003,0.995,3.58175,0.0,0.0,480.732,424.941
3550,0.0,0.111601,0.730703,3.61209,0.0,0.0,522.513,442.727
3555,0.0,0.167401,0.893945,3.42998,0.0,0.0,503.532,428.886
3560,0.00806152,0.0930006,1.01055,3.57569,0.0,0.0,501.004,433.917
3565,0.0,0.102301,0.948359,4.10821,0.00831573,0.0,483.527,423.962
3570,0.0263558,0.186001,1.04941,4.32356,0.0,0.0,485.409,428.979
3575,0.0263558,0.481242,1.30594,4.01303,0.0,0.0,502.012,431.991
3580,0.0263558,0.437103,1.39922,3.88217,0.0,0.0,521.967,438.979
3585,0.0395338,0.334802,1.46918,4.22087,0.0,0.0,498.004,429.963
3590,0.0,0.595204,1.64797,4.29364,0.0,0.0,507.114,438.0
3595,0.0,0.855605,1.60133,4.52409,0.0,0.0102169,488.258,428.979
3600,0.0,1.18111,1.95113,4.91222,0.0,0.0,503.532,429.851
3605,0.0,1.25497,2.1377,5.93105,0.0,0.0,498.004,428.0
3610,0.011089,1.18111,2.32426,6.21001,0.0,0.0,524.711,449.991
3615,0.0,1.22761,2.14547,6.7922,0.0,0.0,515.496,432.721
3620,0.0,0.967206,1.95113,6.86497,0.0107931,0.00974695,505.061,433.853
3625,0.0,1.0885,1.78012,6.65914,0.0,0.0,485.881,426.885
3630,0.0,1.22761,1.77242,6.74369,0.0,0.0,472.091,427.991
3635,0.00985176,0.809105,1.69461,7.0833,0.00638777,0.0,478.887,432.979
3640,0.0,0.744005,2.03664,7.03478,0.0,0.0,491.142,432.887
3645,0.0,0.837005,2.15324,7.11968,0.00911806,0.0,495.04,433.963
3650,0.0,0.530103,2.19211,6.68304,0.0,0.0,493.571,435.55
3655,0.0,0.334802,1.92004,6.54962,0.0,0.0,502.518,432.0
3660,0.0,0.392641,1.77234,6.71943,0.0,0.0,460.757,417.388
3665,0.0,0.406019,1.83453,6.34343,0.0,0.0,529.724,437.772
3670,0.0210193,0.334802,1.58698,6.36769,0.0,0.0,486.355,422.714
3675,0.0,0.409203,1.79107,5.96743,0.0128613,0.0114835,508.665,437.918
3680,0.0,0.316202,1.66954,6.65878,0.0,0.0,501.508,430.719
3685,0.0105562,0.520803,1.4299,6.88923,0.0,0.00954091,509.704,436.943
3690,0.0422247,0.260402,1.34748,6.20534,0.0,0.0,489.696,432.942
3695,0.147787,0.223201,1.13492,7.16353,0.0,0.0,526.371,438.888
3700,0.0211124,0.186001,1.13492,6.70956,0.0,0.0,477.512,428.942
3705,0.0728457,0.446403,0.955926,6.4092,0.0,0.0,493.083,428.979
