generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0170528,0.0239797,0.533173,0.00783974,0.0,1.30107,504.55,429.963
3005,0.0,0.0,0.644174,0.0,0.0,1.49552,484.937,431.769
3010,0.0,0.0,0.662167,0.0,0.0,1.17295,496.024,424.979
3015,0.0,0.0,0.610569,0.0,0.0121804,1.07521,467.666,427.766
3020,0.0570603,0.0159404,0.636368,0.0,0.0,1.17295,505.061,435.917
3025,0.0713254,0.0159404,0.739563,0.0,0.0,1.43687,510.747,434.998
3030,0.114121,0.0318809,0.808359,0.0,0.0089748,1.09476,471.645,424.941
3035,0.0285301,0.0,0.736063,0.0,0.0,1.22183,514.433,440.943
3040,0.0,0.0,0.773011,0.0,0.0,0.987237,482.126,428.886
3045,0.0,0.0,0.929324,0.0,0.0,1.17295,507.63,440.943
3050,0.0,0.0264729,0.945192,0.0,0.0,1.18273,504.04,428.0
3055,0.0,0.0529459,0.726513,0.0,0.0,1.07521,472.986,424.941
3060,0.0,0.0264729,0.929402,0.0,0.0,1.21205,475.238,413.99
3065,0.0,0.113399,0.83986,0.0,0.0,0.879716,507.63,437.991
3070,0.0,0.0132365,0.888907,0.0,0.0,0.703773,509.184,439.918
3075,0.0,0.0661823,0.782561,0.0,0.0,0.547379,533.69,432.942
3080,0.0,0.105892,0.584771,0.0,0.0,1.01656,491.626,438.979
3085,0.0,0.0661823,0.567572,0.0,0.0,0.772195,503.024,428.0
3090,0.0,0.0794188,0.481576,0.0,0.0,0.840618,497.012,437.963
3095,0.0,0.0,0.40418,0.0,0.0,0.947575,496.517,426.941
3100,0.0,0.00947824,0.369781,0.0,0.0,1.05566,500.502,436.815
3105,0.0,0.0,0.292385,0.0,0.0,1.26093,499.0,435.991
3110,0.0,0.0,0.39558,0.0,0.0,1.35867,497.012,425.962
3115,0.0,0.0,0.343983,0.0,0.0,1.49552,528.602,448.0
3120,0.0,0.00868765,0.490175,0.0,0.0102009,1.42709,519.792,440.98
3125,0.0,0.00868765,0.275186,0.0,0.125136,1.56394,493.571,431.963
3130,0.0,0.0,0.292385,0.0,0.0698228,1.77898,474.786,418.94
3135,0.0,0.0,0.346552,0.0,0.0116371,1.58349,512.32,429.963
3140,0.0,0.0,0.232188,0.0111485,0.0,2.03312,527.484,438.979
3145,0.0,0.0,0.46795,0.0,0.0,2.20906,504.55,439.773
3150,0.0,0.0,0.545346,0.00979753,0.0,2.38501,493.083,426.979
3155,0.00932369,0.0,0.490175,0.0,0.0,2.98126,471.199,417.99
3160,0.00932369,0.0,0.300985,0.0,0.0,2.86396,504.55,423.915
3165,0.0,0.0,0.163392,0.0,0.0,2.72712,494.549,433.917
3170,0.0,0.0,0.249387,0.0,0.0,2.88351,514.433,437.918
3175,0.0,0.0,0.167004,0.0,0.0,2.83464,503.024,436.888
3180,0.0200876,0.0,0.120394,0.0,0.0,3.12788,504.55,436.723
3185,0.0468712,0.0,0.0773961,0.0,0.0,2.76622,506.085,432.942
3190,0.0334794,0.0173951,0.19779,0.0,0.0,3.10833,519.251,433.991
3195,0.0133918,0.036532,0.20639,0.0,0.0,2.87374,497.507,440.726
3200,0.0,0.0188458,0.386981,0.0,0.0112249,3.59612,513.903,435.963
3205,0.0,0.0282687,0.472976,0.0,0.0,3.71436,526.927,443.964
3210,0.0,0.0,0.369781,0.0,0.0,4.03692,523.61,436.979
3215,0.0,0.0,0.189191,0.0,0.0,4.23241,486.829,428.998
3220,0.0,0.0,0.154792,0.0,0.0,4.83844,484.466,432.998
3225,0.0,0.00957599,0.154792,0.0,0.0,5.30762,513.374,444.998
3230,0.0,0.0,0.0429978,0.0,0.0,5.34672,490.177,431.963
3235,0.0,0.0,0.0171991,0.0,0.0,5.74748,500.502,432.998
3240,0.0,0.0,0.0,0.0,0.010094,5.55199,483.996,428.718
3245,0.0,0.011373,0.0,0.0,0.0,5.48356,502.518,433.991
3250,0.0,0.0,0.0468849,0.0,0.0,4.6234,490.659,418.979
3255,0.0,0.0,0.0735291,0.0,0.0,5.28807,491.626,426.0
3260,0.0,0.0,0.0122548,0.0,0.0,5.78658,502.518,443.991
3265,0.0,0.0073345,0.0,0.0097306,0.0,5.83545,513.374,433.991
3270,0.0,0.0,0.0,0.0,0.0,5.8941,493.083,428.979
3275,0.00825517,0.0,0.0,0.0,0.0,6.13846,475.238,426.941
3280,0.0,0.0,0.0,0.0,0.0,6.41215,502.518,429.963
3285,0.0367196,0.0,0.0,0.0,0.0,7.06705,533.69,442.998
3290,0.0,0.0,0.0,0.0,0.0,7.17457,508.665,438.815
3295,0.0,0.0,0.0,0.0,0.0,7.29187,498.004,429.963
3300,0.0,0.0,0.0,0.00960586,0.0,7.35052,518.711,434.979
3305,0.019718,0.0,0.0,0.0,0.0,7.38961,519.251,440.998
3310,0.029577,0.0246187,0.0209809,0.0,0.0,7.64376,523.61,441.919
3315,0.0492951,0.0,0.0384562,0.00711354,0.0,7.68285,498.501,432.0
3320,0.00985902,0.0,0.0559492,0.0137322,0.0,7.32119,517.635,430.812
3325,0.0,0.0,0.125886,0.0,0.0183567,7.32119,497.012,426.998
3330,0.0,0.0,0.23079,0.0,0.0642485,6.58747,531.416,444.98
3335,0.0,0.0,0.244778,0.0,0.146854,6.45001,485.409,423.849
3340,0.0224874,0.0,0.335695,0.0,0.116764,6.37305,504.04,423.962
3345,0.0674621,0.00859242,0.145583,0.0,0.229459,6.37305,499.0,431.852
3350,0.0775696,0.00859242,0.118892,0.0,0.211102,6.60747,525.263,433.991
3355,0.0,0.0257773,0.349682,0.0,0.284529,6.48005,497.012,428.942
3360,0.0,0.0,0.28674,0.0,0.100962,6.78271,494.059,423.849
3365,0.0,0.0,0.237784,0.0,0.128497,7.11479,501.004,427.963
3370,0.0127165,0.0,0.163632,0.0,0.127248,7.19412,509.704,440.98
3375,0.0,0.0307862,0.181835,0.0,0.0826052,7.65353,499.499,433.963
3380,0.0,0.0,0.139873,0.0,0.0458918,7.8197,510.225,437.963
3385,0.0,0.0,0.0909174,0.0,0.0183567,7.58511,501.508,436.943
3390,0.0,0.0,0.0279746,0.00909947,0.00942053,7.67308,500.502,427.963
3395,0.0,0.0,0.0,0.0,0.131887,7.55578,483.996,426.979
3400,0.0,0.0,0.0,0.0,0.160149,7.31258,492.11,428.979
