generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.775381,0.0,0.00699424,0.0,0.0,0.0124825,520.334,441.674
3005,1.24877,0.0,0.0388921,0.0,0.0,0.0,495.04,431.917
3010,1.31754,0.0,0.0358187,0.0,0.0,0.0,485.409,425.662
3015,1.36569,0.00938533,0.0327454,0.0,0.0,0.0,494.549,431.667
3020,1.69196,0.0,0.076406,0.0,0.0,0.0,463.324,421.848
3025,1.49321,0.0,0.0545757,0.0,0.0,0.0,521.967,436.998
3030,1.6538,0.0,0.0109151,0.0,0.0,0.0,504.55,435.963
3035,1.68359,0.0,0.0,0.0,0.0,0.0,491.142,424.998
3040,1.7599,0.0,0.0,0.0,0.0,0.0,495.531,433.963
3045,1.40099,0.0,0.0,0.0,0.0,0.0,514.433,434.979
3050,1.4065,0.0,0.0,0.0,0.0,0.0,502.518,438.0
3055,1.27326,0.0,0.0,0.0,0.0,0.0,484.466,423.396
3060,1.27326,0.0,0.0,0.0,0.0,0.0333933,464.618,424.979
3065,1.53318,0.0,0.0,0.0,0.010333,0.0222622,477.512,427.85
3070,1.6487,0.0,0.0,0.0,0.0,0.0,485.881,424.715
3075,1.59157,0.0,0.0,0.0,0.0,0.0,507.63,435.991
3080,1.28142,0.0,0.0,0.0,0.0,0.0,489.696,412.939
3085,1.55076,0.0,0.0,0.0116825,0.00929362,0.0,491.626,431.917
3090,1.36304,0.0,0.0,0.0,0.0,0.0,520.877,435.771
3095,1.51811,0.0,0.00954082,0.0,0.0,0.0564153,512.32,432.998
3100,1.90172,0.0,0.0,0.0,0.0,0.0884133,501.004,437.991
3105,1.90989,0.0,0.0,0.0,0.0290499,0.0563941,525.263,436.943
3110,1.96702,0.0,0.0,0.0,0.00968328,0.0964509,472.538,416.94
3115,2.17107,0.0,0.0,0.00961503,0.067783,0.112526,511.795,426.998
3120,2.31878,0.0,0.0,0.0124368,0.0871496,0.144676,495.531,430.942
3125,2.42409,0.0,0.0,0.0295636,0.0580997,0.128601,505.061,433.853
3130,2.75872,0.0323026,0.0,0.0,0.0387331,0.144676,530.287,444.0
3135,2.6363,0.0,0.0,0.0,0.0,0.0321503,475.691,428.0
3140,3.01174,0.0,0.0,0.0,0.0,0.00803757,512.847,435.963
3145,2.87299,0.0,0.0,0.0,0.030295,0.0,492.596,428.979
3150,2.9791,0.0504276,0.0,0.0,0.0,0.0,495.04,436.943
3155,3.17498,0.00965371,0.0,0.0287019,0.0,0.0,500.0,426.998
3160,3.71367,0.0193074,0.0,0.012508,0.0,0.0,519.792,434.887
3165,3.4933,0.0,0.0,0.0,0.00932972,0.0,507.63,446.98
3170,3.4933,0.0,0.0096064,0.0,0.0559783,0.0,497.507,427.766
3175,3.18314,0.0,0.0,0.00951757,0.233776,0.0,529.162,441.964
3180,2.79137,0.0,0.0,0.00951757,0.42037,0.0,499.0,433.963
3185,2.23636,0.0,0.04468,0.0,0.694664,0.0,499.0,431.963
3190,2.07312,0.0,0.01117,0.00721603,0.862599,0.0,529.724,436.723
3195,2.32614,0.0,0.0,0.0144321,0.544855,0.0,497.507,434.943
3200,2.3343,0.0,0.0,0.0144321,0.261232,0.0,521.421,433.41
3205,2.18739,0.0,0.011537,0.0,0.065308,0.0458202,504.04,440.98
3210,2.06807,0.0,0.0,0.0,0.0373189,0.0458202,497.507,425.991
3215,2.10577,0.0,0.0,0.0,0.0364845,0.103095,520.877,436.0
3220,2.40776,0.0123066,0.0114811,0.0,0.0,0.0229101,502.518,429.916
3225,2.18739,0.172293,0.0361931,0.0145268,0.0,0.0572752,486.829,430.886
3230,2.14413,0.0861463,0.0,0.0,0.0,0.103095,483.527,435.917
3235,2.57916,0.0861463,0.0,0.0,0.0318885,0.206191,497.507,432.721
3240,2.99542,0.0492265,0.0,0.0,0.120694,0.171826,512.847,439.918
3245,3.01213,0.0566844,0.0,0.0,0.0933789,0.0687302,507.63,436.485
3250,3.03623,0.0821591,0.0,0.0,0.106295,0.011455,495.531,424.715
3255,2.71791,0.058038,0.0,0.0,0.22322,0.00954135,494.549,430.998
3260,2.65262,0.0339169,0.0,0.0,0.233849,0.0,501.004,432.942
3265,2.97093,0.0123941,0.0161003,0.00865192,0.308256,0.0,505.061,442.889
3270,2.6363,0.0123941,0.0,0.0,0.382662,0.0,487.305,426.941
3275,2.92196,0.0123941,0.0,0.0,0.43581,0.0,514.964,431.963
3280,3.12601,0.0619704,0.0,0.0,0.318885,0.0,503.532,439.991
3285,3.50885,0.198305,0.0,0.0,0.361403,0.0,521.967,434.943
3290,3.97485,0.278867,0.0,0.0,0.457069,0.0,494.549,435.853
3295,4.26051,0.347034,0.0,0.0,0.86099,0.0,509.704,431.769
3300,4.03198,0.266473,0.0,0.0944541,0.999174,0.0,478.428,433.917
3305,4.22787,0.303655,0.0,0.224328,0.63777,0.0,485.881,432.0
3310,4.52986,0.278867,0.0,0.283384,0.6484,0.0,508.147,439.555
3315,4.64412,0.297458,0.0,0.106261,0.722806,0.0,507.114,427.991
3320,4.42375,0.384216,0.0,0.0826473,0.935397,0.0,497.012,423.991
3325,3.99933,0.328443,0.0,0.0236135,0.659029,0.0,511.795,434.814
3330,3.91771,0.390413,0.0,0.0590338,0.478328,0.0,500.0,427.766
3335,4.02382,0.532945,0.0,0.0708405,0.286997,0.0,491.142,434.979
3340,3.91771,0.452384,0.00879344,0.047227,0.276367,0.0320214,501.508,433.853
3345,4.07279,0.396611,0.0,0.0118068,0.350774,0.0115366,502.012,434.814
3350,3.68102,0.27267,0.0,0.0236135,0.265738,0.0,512.847,433.963
3355,3.13417,0.254079,0.0,0.0,0.138184,0.0247061,484.466,430.979
3360,2.93829,0.22929,0.0100643,0.0,0.361403,0.111177,476.145,426.998
3365,2.6363,0.260276,0.0,0.0,0.414551,0.0,507.63,433.853
3370,2.47306,0.260276,0.0,0.0344616,0.297626,0.0,510.747,436.943
3375,2.93829,0.532945,0.0,0.038667,0.393292,0.0,507.114,437.991
3380,2.93829,0.489566,0.0,0.0,0.350774,0.0,502.518,428.979
3385,2.97093,0.384216,0.0,0.0,0.296674,0.0,490.659,429.963
3390,2.8077,0.43999,0.0,0.0,0.255108,0.0,480.269,429.665
3395,3.06071,0.725054,0.0,0.0,0.255108,0.0,510.225,431.963
3400,2.6771,0.780827,0.0,0.0,0.467698,0.0,512.847,429.977
3405,2.58732,0.855191,0.0,0.0105042,0.467698,0.0,515.496,438.943
3410,2.97093,0.842797,0.0,0.0,0.447291,0.0,508.147,439.855
3415,2.90564,0.787024,0.0,0.0,0.47068,0.0111902,516.563,439.964
3420,3.20763,0.557845,0.0,0.0,0.559124,0.0,475.238,418.998
3425,3.15866,0.446187,0.0,0.00972822,0.334627,0.0,462.894,431.963
3430,3.18055,0.291261,0.0,0.00981326,0.185388,0.0,494.059,439.918
3435,3.46259,0.384216,0.0,0.0294398,0.195591,0.0,517.098,434.998
3440,3.27694,0.508157,0.0,0.0294398,0.0977955,0.0,497.012,429.991
3445,2.65923,0.328443,0.0,0.0,0.0318885,0.0,494.549,436.943
3450,2.95556,0.353231,0.0,0.0,0.0,0.0,488.737,427.963
3455,2.77245,0.27267,0.0,0.0,0.00990108,0.0,498.501,428.998
3460,2.82402,0.340837,0.0,0.0,0.0594065,0.0,513.374,438.943
3465,2.98726,0.464778,0.00916711,0.0,0.0891098,0.0,462.465,426.81
3470,3.46069,0.198305,0.0,0.0,0.217824,0.0,514.964,436.815
3475,3.29346,0.16732,0.0,0.0,0.267329,0.0,479.808,423.962
3480,3.81198,0.185911,0.0,0.0,0.297033,0.0,470.755,428.942
3485,3.64461,0.185911,0.0,0.0,0.188121,0.0,539.459,439.991
3490,3.28943,0.216021,0.0112508,0.0,0.188121,0.0,497.012,437.963
3495,3.33829,0.234612,0.0,0.0,0.0792087,0.0,472.091,419.657
3500,2.93016,0.396611,0.0123474,0.0,0.17822,0.0,465.051,420.713
3505,2.77915,0.427596,0.0,0.0,0.136673,0.0,528.602,442.98
3510,2.49754,0.508157,0.0,0.0,0.0396043,0.0,475.238,420.884
3515,2.5057,0.683987,0.0,0.0,0.118813,0.0,463.324,419.762
3520,2.39507,0.6423,0.00705335,0.0,0.118813,0.0,507.114,436.0
3525,2.30982,0.494589,0.0,0.0,0.188121,0.0,500.0,426.604
3530,1.82827,0.383414,0.0,0.0,0.297033,0.0,490.177,428.979
3535,2.0392,0.235487,0.0100841,0.0,0.453598,0.0,486.355,429.991
3540,1.85492,0.27783,0.0,0.0,0.396686,0.0,535.408,448.98
3545,2.07964,0.223093,0.0,0.0,0.370403,0.0,491.142,427.916
3550,2.15564,0.322246,0.0,0.0119818,0.168961,0.0,519.792,436.943
3555,2.53879,0.285064,0.0,0.0113648,0.23364,0.0,491.142,433.991
3560,2.22991,0.409005,0.0138854,0.0454594,0.447117,0.0,513.903,434.611
3565,2.0714,0.452384,0.0,0.0,0.2887,0.0,514.964,438.979
3570,2.03312,0.421399,0.0451079,0.0,0.395477,0.0101044,494.059,436.979
3575,2.31679,0.50196,0.180432,0.0,0.508531,0.0,503.024,429.991
3580,2.56267,0.29321,0.169155,0.0,0.89979,0.0339449,509.184,437.991
3585,2.15773,0.340837,0.439802,0.0,0.602115,0.0169725,514.433,442.0
3590,2.18981,0.396611,0.304478,0.0,0.584164,0.108799,512.32,432.942
3595,2.21834,0.427596,0.202986,0.0,0.643571,0.145156,498.004,428.326
3600,2.49493,0.347034,0.011277,0.0212483,0.82179,0.182565,530.851,439.918
3605,2.57954,0.619704,0.0399377,0.0235885,0.663373,0.0254587,476.6,415.99
3610,2.15289,0.818009,0.0,0.0,0.653472,0.0339449,486.829,427.664
3615,2.19499,0.762236,0.0,0.010708,0.257428,0.0339449,488.737,434.887
3620,2.25736,0.929556,0.0,0.0130317,0.0693076,0.0339449,510.225,443.856
3625,2.0841,1.09068,0.0227031,0.0390951,0.0495054,0.00848623,495.04,425.962
3630,2.1633,1.20223,0.0113516,0.109274,0.00990108,0.0,498.004,427.991
3635,2.31781,1.4563,0.0,0.0,0.0198022,0.0,529.724,436.943
3640,1.84498,1.62982,0.0,0.0313547,0.0594065,0.0,484.937,422.884
3645,1.54057,1.4749,0.0118144,0.0104516,0.0693076,0.0,521.421,439.855
3650,1.70429,1.49968,0.0118144,0.0,0.0594065,0.0,478.887,428.811
3655,2.04814,1.28279,0.0,0.00779315,0.0396043,0.0,515.496,440.98
3660,2.29671,1.67489,0.0,0.0155863,0.0,0.0,490.177,436.998
