generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0,0.853192,0.0338867,1.20668,0.0,0.0,490.177,418.998
3005,0.0,0.896945,0.0451822,1.2789,0.0,0.0,511.27,435.991
3010,0.0,0.896945,0.112956,0.907506,0.0,0.0,493.083,434.979
3015,0.00903509,0.860484,0.0451822,0.936691,0.0,0.0,501.508,422.714
3020,0.0,1.08654,0.0564778,0.935292,0.0,0.0,469.868,432.942
3025,0.0,1.41469,0.0451822,0.870791,0.0,0.0,499.499,436.943
3030,0.0,1.26885,0.0790689,0.569647,0.0,0.0295228,498.004,429.963
3035,0.0,1.123,0.0308143,0.4874,0.0,0.0,508.147,431.991
3040,0.0,1.3199,0.0,0.422565,0.0,0.0,472.538,413.961
3045,0.0,1.67722,0.0,0.538798,0.0,0.0122292,512.847,432.333
3050,0.0,1.55325,0.0,0.673158,0.0,0.015729,537.716,443.919
3055,0.0,1.23968,0.00538225,0.77761,0.0,0.031458,523.061,438.998
3060,0.0,1.39254,0.0,0.942105,0.0,0.102238,505.061,434.998
3065,0.0,1.45197,0.0,0.912197,0.0,0.0943739,495.531,430.998
3070,0.0,1.34992,0.0,0.994444,0.0,0.165154,490.659,432.942
3075,0.0,1.64805,0.0,0.994444,0.0,0.125832,505.061,440.0
3080,0.0226769,1.16099,0.0,1.01687,0.0,0.204477,512.32,430.886
3085,0.0,1.26614,0.0,1.23371,0.0,0.15729,492.596,429.991
3090,0.0,1.28302,0.0,1.27109,0.0,0.110103,509.704,437.963
3095,0.0,1.20086,0.0,1.76647,0.0198987,0.15729,512.847,440.0
3100,0.0,0.870833,0.0,1.80196,0.0,0.141561,486.829,434.979
3105,0.0,1.1437,0.0,2.25058,0.0106413,0.133696,509.704,428.998
3110,0.0,0.926114,0.0115746,2.37769,0.0,0.117967,507.114,436.815
3115,0.0,0.860484,0.104171,2.66717,0.0,0.220206,468.545,420.0
3120,0.0,1.01362,0.902815,3.03401,0.0,0.298851,479.808,422.714
3125,0.0,0.736516,2.10657,3.64075,0.0,0.31458,484.937,423.991
3130,0.0,0.407159,2.88206,4.39759,0.0,0.61343,476.6,432.813
3135,0.0,0.743233,3.07883,4.78778,0.0,0.45614,506.599,435.853
3140,0.0260683,0.821036,4.24786,5.0993,0.0,0.597701,487.305,427.916
3145,0.0,1.05984,6.08821,5.66978,0.0,0.833636,472.538,435.963
3150,0.0109996,0.929213,7.32669,6.16022,0.0,1.04598,499.499,430.942
3155,0.0134192,0.640631,8.80823,6.58003,0.0,1.4628,489.696,423.962
3160,0.0,0.429036,9.87309,7.21668,0.0102259,1.59649,491.626,436.979
3165,0.0,0.498915,10.3476,7.33592,0.0,1.4628,483.527,427.963
3170,0.0,0.595551,10.6602,7.46509,0.0,1.33696,521.421,442.889
3175,0.0,0.625982,10.9148,7.4676,0.0,1.52571,480.732,428.998
3180,0.0,0.579761,11.2273,7.61727,0.0,1.49767,498.501,427.991
3185,0.0,0.389701,11.2157,7.83886,0.0,1.73019,531.983,440.0
3190,0.0271846,0.379196,11.4241,7.90547,0.0,1.91894,508.147,437.991
3195,0.0815539,0.415658,11.5167,8.02192,0.0,2.28493,498.501,431.963
3200,0.258254,0.55421,0.0,8.28189,0.0,2.18633,494.059,437.854
3205,0.366993,0.48858,0.0,8.87736,0.0,2.28194,496.024,428.998
3210,0.339808,0.503165,0.0,9.88212,0.0,2.15487,503.532,430.812
3215,0.0679616,0.649009,0.0,10.6927,0.0,2.53757,516.563,439.964
3220,0.217477,0.700055,0.0,11.765,0.0,3.02935,468.545,420.998
3225,0.122331,0.539626,0.0,12.8555,0.0,2.72007,499.499,422.809
3230,0.0525148,0.55421,0.0,14.1361,0.0915973,2.58789,521.421,434.979
3235,0.0,0.55421,0.0,14.8677,0.205699,2.44027,510.225,441.964
3240,0.0,0.297019,0.0,15.465,0.235536,2.76044,494.059,434.979
3245,0.0115991,0.284397,0.0286991,15.7752,0.117768,2.75257,506.599,440.998
3250,0.0347973,0.306274,0.0956943,15.8947,0.0785119,2.74471,491.626,437.991
3255,0.0231982,0.298982,0.421055,16.2728,0.0915973,2.68179,513.903,437.991
3260,0.0347973,0.35732,0.803832,16.3674,0.0523413,2.62674,496.024,427.85
3265,0.0115991,0.55421,1.42585,8.95902,0.135163,2.84695,469.868,422.979
3270,0.0,0.568795,2.4115,8.96146,0.102633,3.1222,491.142,426.941
3275,0.0,0.610784,4.04787,8.96146,0.0654266,3.46824,481.196,433.917
3280,0.0,0.689234,5.87563,8.97141,0.0,3.37715,473.435,427.85
3285,0.00714661,0.712882,6.92827,8.95911,0.00921905,3.37758,509.184,440.816
3290,0.0252837,0.467173,7.78952,8.96945,0.0,3.66672,494.549,434.887
3295,0.0214398,0.273576,8.02875,8.97792,0.0,3.61767,514.964,444.98
3300,0.0786127,0.302745,8.5455,8.99392,0.0,3.55832,474.335,421.915
3305,0.0428796,0.384724,8.6412,9.00097,0.0,3.55342,464.186,420.884
3310,0.0124019,0.372139,9.27278,9.00097,0.0,3.71204,506.599,434.998
3315,0.0,0.494813,9.26321,9.00568,0.0,3.42892,504.04,439.855
3320,0.0,0.540096,9.42589,9.00709,0.0225433,3.56261,483.059,428.998
