generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0,0.00953195,0.0,0.0,0.0,0.34967,481.66,427.991
3005,0.0,0.0,0.0,0.0,0.0,0.359661,523.061,439.773
3010,0.0,0.0,0.00963335,0.0,0.0293647,0.289727,501.004,436.0
3015,0.0,0.0,0.0,0.0110175,0.0668598,0.289727,468.985,425.962
3020,0.0,0.0,0.0,0.0,0.0780031,0.0499529,500.0,428.811
3025,0.0,0.0,0.0,0.0,0.111433,0.0599435,508.665,433.917
3030,0.0120445,0.0,0.0,0.0,0.0668598,0.0199812,499.499,431.991
3035,0.0,0.0,0.0,0.0,0.0545263,0.0799246,510.225,438.943
3040,0.0,0.0259486,0.0,0.0,0.0222866,0.0499529,496.024,438.0
3045,0.0,0.0,0.00922134,0.0,0.0780031,0.0299717,506.085,418.883
3050,0.0,0.0,0.0,0.0,0.0445732,0.0,515.496,432.998
3055,0.0,0.0,0.0,0.0,0.0222866,0.0,484.937,427.542
3060,0.0,0.0,0.0,0.0,0.0445732,0.0,504.55,424.809
3065,0.0,0.0,0.0,0.0,0.0668598,0.0,488.737,429.963
3070,0.0,0.0,0.0110861,0.0,0.0211519,0.0,498.004,428.979
3075,0.0,0.0429802,0.0332583,0.0,0.0300259,0.0,520.877,436.979
3080,0.0,0.0322352,0.105432,0.00849887,0.0300259,0.0,479.347,417.99
3085,0.0,0.057349,0.112303,0.010901,0.0900777,0.0328742,505.061,428.998
3090,0.0,0.0322352,0.151274,0.0,0.130112,0.0657484,479.347,429.991
3095,0.0,0.0949888,0.226085,0.0,0.0,0.0328742,516.029,433.991
3100,0.027446,0.0859604,0.318398,0.0,0.0,0.0,521.967,434.814
3105,0.0,0.107451,0.235118,0.0,0.0,0.0,509.704,430.812
3110,0.0,0.0429802,0.149621,0.0,0.0,0.0,508.147,435.963
3115,0.00928272,0.0851726,0.0992105,0.0,0.0,0.0,499.0,436.998
3120,0.0220775,0.0107451,0.173827,0.0,0.0,0.00872586,518.172,447.964
3125,0.0,0.0,0.222628,0.0227273,0.0,0.061081,485.409,430.0
3130,0.0,0.0,0.110733,0.0,0.0,0.0,494.549,430.998
3135,0.0,0.0,0.138933,0.0,0.0,0.00622498,483.059,421.991
3140,0.0,0.0,0.0213744,0.0,0.0,0.0,488.258,422.998
3145,0.0304988,0.0,0.0,0.0,0.0,0.0,498.501,432.998
3150,0.0480788,0.0,0.0,0.0,0.00688412,0.0,511.795,432.942
3155,0.0,0.0,0.0,0.0,0.0,0.0,493.083,437.918
3160,0.0,0.0,0.0242178,0.0,0.0,0.00564365,484.466,433.917
3165,0.0,0.0,0.0242178,0.00781865,0.0,0.0,507.114,435.963
3170,0.0,0.0,0.0,0.0,0.0,0.0,480.269,432.942
3175,0.0,0.0,0.0,0.0,0.0,0.0,496.517,426.81
3180,0.0,0.0,0.00954633,0.00872606,0.0,0.0,488.737,426.998
3185,0.0,0.0,0.0,0.0,0.0,0.0,476.145,425.85
3190,0.011203,0.0,0.0,0.0,0.0,0.0,487.305,429.851
3195,0.0224059,0.0,0.0,0.0,0.0,0.00953503,489.696,432.0
3200,0.0448118,0.0,0.0,0.0,0.0,0.0,512.32,446.998
3205,0.0295872,0.0,0.0,0.0,0.0,0.0,503.024,429.851
3210,0.0,0.0,0.0,0.0,0.0,0.0,513.903,433.917
3215,0.0,0.0,0.0188625,0.0537617,0.0,0.0,478.887,423.236
3220,0.00963897,0.0,0.0,0.0107523,0.0,0.0141332,475.238,424.979
3225,0.0,0.0,0.0,0.0,0.0,0.0,514.964,432.998
3230,0.0,0.0107062,0.0,0.0,0.0,0.0,475.238,420.998
