generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0,0.0,4.86425,0.0,0.0,0.0,470.311,422.809
3005,0.0,0.0,4.97155,0.0,0.0,0.0,498.501,431.963
3010,0.0,0.0,5.06528,0.0,0.0112294,0.0345598,510.225,441.964
3015,0.0111055,0.0,5.2398,0.0,0.0182401,0.0,477.055,420.941
3020,0.0333166,0.0,5.78524,0.0,0.0,0.0,522.513,431.963
3025,0.0111055,0.0,5.82101,0.0,0.0,0.0,508.665,440.0
3030,0.0444222,0.0,5.93725,0.0,0.0,0.0,513.903,440.943
3035,0.0,0.0,5.91042,0.0,0.0132622,0.0,511.27,434.998
3040,0.0134304,0.0,5.80312,0.0,0.0244151,0.0,519.251,438.0
3045,0.00671519,0.0,5.33237,0.0,0.0430988,0.0,522.513,440.98
3050,0.0,0.0,5.67794,0.0,0.0111529,0.0,504.55,433.991
3055,0.0,0.0,6.16973,0.0104085,0.0,0.0,487.781,424.885
3060,0.0,0.0,6.19473,0.0416341,0.0,0.0,488.737,429.767
3065,0.0,0.0,6.23407,0.0148267,0.0,0.0,501.508,429.851
3070,0.0,0.0,5.53487,0.0148267,0.0,0.0,497.507,443.856
3075,0.0,0.0,5.20403,0.02224,0.0,0.0,528.042,450.0
3080,0.0,0.0,5.46334,0.0,0.0,0.0,518.711,435.991
3085,0.0,0.0,5.55276,0.0,0.0,0.0116435,484.466,442.98
3090,0.0,0.0,5.73159,0.0,0.0153908,0.0465741,513.903,433.991
3095,0.0,0.0,5.23086,0.0,0.033365,0.0,501.508,432.998
3100,0.0,0.0,5.08779,0.0,0.0179742,0.0,510.747,440.998
3105,0.0,0.0,4.81485,0.0,0.0,0.0,490.659,432.998
3110,0.0,0.0,4.8558,0.0,0.0104454,0.0,512.32,436.979
3115,0.0,0.0,4.95144,0.0,0.0,0.0,487.781,424.0
3120,0.00755213,0.0,5.02708,0.0,0.0,0.0,492.596,431.667
3125,0.0,0.0,5.31509,0.0,0.0,0.0,484.937,432.979
3130,0.0,0.0,5.76095,0.0,0.0,0.0,485.409,436.815
