generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0,0.200151,1.56436,0.0,0.0,0.286945,493.083,431.546
3005,0.0,0.125338,1.55669,0.0,0.0132749,0.247367,483.527,423.991
3010,0.0,0.114064,1.48001,0.0,0.00916833,0.256517,520.334,431.991
3015,0.0,0.12339,1.67172,0.0,0.0,0.275562,510.747,437.671
3020,0.0,0.102053,1.67172,0.0,0.0,0.247367,496.517,428.998
3025,0.0,0.109903,1.44934,0.0,0.0,0.44526,526.371,441.991
3030,0.0,0.227656,1.26529,0.0,0.0,0.286945,490.177,431.991
3035,0.0,0.274757,1.06591,0.0,0.0,0.653048,486.829,438.724
3040,0.0,0.204105,0.69016,0.00871415,0.0,0.524417,519.251,445.964
3045,0.0,0.078502,0.881871,0.0,0.0,0.554806,517.098,445.991
3050,0.0422807,0.0471012,0.943219,0.0303136,0.0107349,0.356208,483.996,421.763
3055,0.0,0.0,1.46467,0.0833624,0.0107349,0.415576,525.817,438.888
3060,0.0,0.0,1.63338,0.151568,0.0,0.366103,508.665,426.998
3065,0.0,0.0,1.46467,0.363763,0.0,0.425471,494.059,432.0
3070,0.0,0.0,1.96312,0.894251,0.0,0.433513,497.507,440.0
3075,0.0,0.0,2.59193,1.44747,0.0,1.06355,463.755,425.765
3080,0.0,0.0,4.16397,2.93284,0.0,2.33305,445.536,420.314
3085,0.0,0.0,5.49828,4.63798,0.0,3.29814,458.219,414.805
3090,0.0,0.0,6.34947,6.13092,0.0,3.29146,487.305,430.979
3095,0.0,0.0,7.01822,6.69172,0.0,3.7505,472.538,421.991
3100,0.0,0.0,7.47476,7.13127,0.0107185,3.79955,510.747,429.963
3105,0.0,0.0,7.91226,7.43441,0.0,4.0766,478.428,428.886
3110,0.0,0.0,8.12009,7.49503,0.0,3.86881,499.0,433.963
3115,0.0,0.0,9.15309,7.55566,0.0,3.44334,517.635,437.854
3120,0.0,0.0,3.38922,0.0,0.0,3.00798,459.062,419.99
3125,0.0,0.0,6.48986,0.0,0.0,3.66901,486.355,429.991
3130,0.0,0.0,9.46312,0.0,0.0,3.9766,489.216,423.764
3135,0.0,0.0323093,11.0506,0.0,0.0,4.60554,517.635,440.0
3140,0.0,0.0,12.1545,0.0,0.0102574,4.10499,491.626,419.848
3145,0.0,0.0,12.5689,0.0,0.0,3.61065,479.347,425.54
3150,0.0115265,0.0,12.897,0.0,0.0,3.57331,497.507,432.998
3155,0.0,0.0,13.0062,0.0,0.0,3.66176,485.409,424.715
3160,0.0,0.0,13.0024,0.0,0.0,3.79958,487.781,434.943
3165,0.0304887,0.0141787,13.0842,0.0,0.0,4.08609,505.572,435.853
3170,0.088573,0.0283574,13.0952,0.0,0.0,4.58471,506.085,431.667
3175,0.106873,0.0425361,13.4217,0.0106465,0.0326528,4.46312,512.847,438.0
3180,0.0164421,0.0,13.644,0.0,0.119727,4.30437,531.983,444.98
3185,0.0,0.0,13.6186,0.0,0.0217686,3.82089,471.199,427.991
3190,0.0,0.0,14.0441,0.0,0.0544214,3.05419,517.098,433.917
3195,0.0,0.0291334,14.7585,0.0455835,0.0544214,2.82429,498.004,428.811
3200,0.0,0.0,15.8517,0.0341876,0.0541865,2.47669,509.704,433.991
3205,0.0,0.0402538,15.6851,0.148146,0.130048,2.66229,477.055,419.962
3210,0.0,0.0,16.7902,0.603982,0.140885,2.96842,502.012,423.991
3215,0.0137196,0.0,4.51574,2.01707,0.552703,3.20169,473.884,420.0
3220,0.0,0.0,5.43216,3.3276,0.515366,2.76332,467.666,417.847
3225,0.0,0.0,6.24501,4.52416,0.498516,2.61339,508.665,430.942
3230,0.0,0.0,6.77038,6.74168,0.572988,2.39284,498.004,420.941
3235,0.0,0.0,7.39488,8.39902,0.450999,2.05899,516.563,431.991
3240,0.0,0.0,7.66252,9.74361,0.710666,2.27577,516.563,432.0
3245,0.0,0.0,8.78266,10.1198,0.850414,2.50335,484.466,429.991
3250,0.0,0.0,9.06137,10.6551,1.05166,2.28942,488.258,435.991
3255,0.00765972,0.0,9.0885,10.7007,1.46993,2.41396,495.04,432.998
3260,0.00634219,0.0,9.08004,10.9059,2.33545,2.28567,513.903,435.771
3265,0.0253687,0.0,9.20891,11.0312,2.01162,2.47024,476.145,431.667
3270,0.0,0.0,9.46922,11.054,2.4946,2.60819,512.847,433.991
3275,0.0,0.0,9.59362,11.2363,2.77111,2.18386,495.531,433.963
3280,0.0,0.0,9.98033,11.3047,3.09833,2.17814,501.508,427.991
3285,0.0,0.00739984,10.0233,11.2591,2.95912,2.01737,508.665,434.887
3290,0.0,0.103598,10.1692,0.0,3.03958,1.65069,535.983,440.943
3295,0.0,0.0221995,10.2561,0.0,3.16097,1.96446,470.311,421.848
3300,0.0,0.021012,10.4096,0.0139544,3.36678,1.77115,501.004,429.767
3305,0.0,0.063036,0.367922,0.0,3.13174,1.57325,489.216,433.853
3310,0.0,0.136578,0.708922,0.0,3.26508,1.68209,526.927,445.964
3315,0.0,0.199614,0.48458,0.00725359,3.52549,1.62273,503.024,433.853
3320,0.0,0.031518,0.610211,0.0256168,4.34339,1.55346,502.012,431.917
3325,0.0,0.0,0.637132,0.128084,3.78142,1.35687,513.374,442.998
3330,0.0,0.0,0.690975,0.247629,3.33827,1.49673,486.829,428.979
3335,0.0110924,0.00953254,0.75379,0.273246,3.75975,1.08116,487.305,428.998
3340,0.0,0.00953254,0.888396,0.136623,3.40031,1.4842,529.162,448.0
3345,0.0,0.0285976,1.47169,0.247629,3.63009,1.78104,495.531,433.917
3350,0.0,0.0,1.93832,0.264707,4.51937,2.30546,518.172,448.944
3355,0.0,0.00509886,2.31521,0.196395,5.26752,2.36429,530.851,446.98
3360,0.00898449,0.0,2.48571,0.341557,4.96558,1.87009,504.55,434.998
3365,0.00898449,0.0,2.86261,0.426947,5.10997,2.13725,505.061,432.979
3370,0.0,0.0,3.31129,0.872694,4.61692,2.3234,506.085,430.979
3375,0.0,0.0,3.9574,1.49403,3.65788,2.7804,493.571,426.717
3380,0.0,0.0,5.63548,2.25863,2.93204,3.12671,489.696,435.991
3385,0.0,0.00826559,6.39825,3.14494,3.68349,3.27513,491.626,433.963
3390,0.0,0.0,6.62259,4.35726,3.52133,3.04756,489.216,424.998
3395,0.0,0.0,7.32186,4.73816,3.86882,3.45039,490.659,434.979
3400,0.0,0.00945683,7.48406,5.50694,4.40166,3.21292,470.755,415.962
3405,0.0,0.0,7.83404,7.1049,4.07732,2.53303,504.55,439.918
3410,0.0,0.0215688,7.90583,7.72629,3.96149,2.81009,526.371,440.816
3415,0.0,0.0,8.13914,8.76244,3.61399,2.26588,509.184,432.721
3420,0.0,0.0,8.40835,9.41493,2.84949,2.4044,503.532,438.998
3425,0.0162672,0.0,8.34554,9.74846,3.22016,2.14111,501.508,428.0
3430,0.0244009,0.0,8.31862,9.69611,1.92283,2.63956,468.985,428.886
3435,0.122004,0.0,8.44425,10.5217,1.56138,3.23463,481.66,430.719
3440,0.0244009,0.0,8.5968,10.6524,1.96916,2.5284,496.517,425.915
3445,0.00972321,0.0,8.75833,11.2844,2.17766,2.96423,475.238,425.962
3450,0.0,0.0,8.86601,11.6635,2.29349,3.16196,505.061,430.979
3455,0.0,0.0,8.92883,11.9218,2.59466,3.3226,498.004,424.941
3460,0.0,0.0,0.0,12.8015,3.01166,2.23805,492.596,428.942
3465,0.0,0.0,0.0,13.7126,3.03483,2.32509,483.996,430.979
3470,0.0163762,0.0,0.0,13.9789,2.82633,2.83977,491.626,431.852
3475,0.0218349,0.012476,0.0,13.9951,3.17383,2.7903,508.665,440.98
3480,0.00545872,0.0,0.0,14.4103,3.26649,2.97829,477.969,425.765
3485,0.0,0.0,0.0,14.5684,3.2313,3.23556,512.32,436.998
3490,0.0,0.0,0.0,6.68228,2.96533,3.3345,501.004,435.963
3495,0.0,0.0100404,0.0,6.6988,2.87266,2.86945,503.532,428.942
3500,0.0,0.0,0.0234393,6.91356,3.01166,2.64188,505.061,436.943
3505,0.0,0.0,0.0,7.1118,3.10433,3.11682,502.012,436.998
3510,0.0,0.0,0.0,7.16136,3.19699,3.3345,483.059,430.886
3515,0.0,0.0,0.0,7.35134,3.45183,3.44334,490.659,430.719
3520,0.0,0.0,0.0,7.70652,3.15066,3.20587,485.881,428.998
3525,0.0,0.0236709,0.0,7.74781,3.38233,3.41366,487.781,426.0
3530,0.0,0.0,0.0,7.71478,3.61399,3.00798,501.004,420.998
3535,0.0,0.0,0.0,7.91301,2.52516,3.05745,493.571,430.998
3540,0.0,0.0,0.0,7.95431,3.15066,2.99302,503.532,427.664
3545,0.0,0.0,0.0168587,7.92412,2.82633,2.66167,498.501,432.0
3550,0.0,0.0,0.131683,8.04288,3.24333,2.73093,485.409,433.991
3555,0.0,0.0,0.245373,8.21918,3.79932,2.43409,482.592,424.885
3560,0.0,0.027601,0.380243,8.43532,3.52133,2.36483,505.061,429.963
3565,0.0,0.101204,0.446757,8.41339,3.67427,2.25079,514.433,436.998
3570,0.0,0.0368014,0.53105,8.47378,3.63716,2.43409,491.142,432.887
3575,0.0106961,0.0184007,0.859796,0.199897,3.61399,2.39451,480.732,419.848
3580,0.0,0.0,1.2054,0.0777378,3.23247,2.6023,513.374,426.0
3585,0.0,0.0,1.37399,0.0999487,2.99332,2.84115,506.085,428.998
3590,0.0,0.0,1.71959,0.0777378,2.2515,3.11682,486.355,431.991
3595,0.0,0.0,1.91347,0.133265,2.0459,3.3613,525.263,436.979
3600,0.0,0.0,1.91347,0.188792,2.79992,3.7373,487.305,434.998
3605,0.0,0.0,1.93459,0.166581,3.03796,4.02713,483.527,432.942
3610,0.0,0.0,2.46138,0.577481,3.08719,4.23492,499.0,435.771
3615,0.0,0.021479,2.984,0.906571,2.20251,4.37344,497.507,439.673
3620,0.00928158,0.0,3.38861,1.38818,1.25823,5.04628,498.004,428.0
3625,0.0185632,0.0317784,3.97866,2.32103,0.733849,4.47239,482.126,424.715
