generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.033692,1.89584,0.0,0.0625005,0.0,0.0,482.126,427.991
3005,0.0518809,2.27261,0.0,0.0625005,0.0,0.0,522.513,442.0
3010,0.018189,3.05673,0.0,0.135418,0.0,0.00856994,485.409,429.851
3015,0.0,2.52513,0.0,0.135418,0.0247222,0.0,481.196,426.998
3020,0.0,2.80126,0.0,0.0312502,0.0,0.0,496.517,424.0
3025,0.0,3.59126,0.0,0.0729172,0.0658136,0.0,485.881,436.613
3030,0.0,3.79944,0.0,0.0104167,0.155779,0.0,517.098,441.919
3035,0.0,3.95159,0.0,0.0312502,0.105302,0.0,503.024,429.916
3040,0.0134146,4.91735,0.0,0.0,0.0752109,0.0,512.32,441.964
3045,0.0,4.99709,0.0,0.0,0.0,0.0,491.626,427.916
3050,0.0,4.75787,0.0,0.0,0.0,0.0,478.428,427.664
3055,0.0,5.01038,0.0,0.0299687,0.0,0.0081247,509.704,428.811
3060,0.0,5.30277,0.0,0.0122202,0.0,0.0,509.184,442.998
3065,0.0,5.02367,0.0,0.0,0.0,0.0,509.184,433.963
3070,0.0,4.19969,0.0,0.0,0.0,0.0,504.55,431.991
3075,0.0,4.30601,0.0,0.0,0.0,0.0,497.507,427.963
3080,0.010915,4.69142,0.0,0.0,0.00882755,0.0,524.16,446.0
3085,0.0873199,4.27943,0.0,0.0,0.0,0.0,524.711,439.991
3090,0.0654899,4.41233,0.00965878,0.0,0.0,0.0,511.795,438.943
3095,0.13098,4.29272,0.0,0.0,0.00978667,0.0,520.877,446.89
3100,0.172963,4.64875,0.0,0.0305526,0.0,0.0,484.937,429.916
3105,0.173382,4.92907,0.0,0.0305526,0.0,0.0,493.571,422.998
3110,0.26196,4.80264,0.0,0.12221,0.0,0.0,510.225,436.815
3115,0.526157,4.8857,0.0,0.0814736,0.0,0.0,488.258,422.998
3120,0.318773,4.95845,0.0,0.0916578,0.0,0.0,529.162,439.918
3125,0.0982349,5.67489,0.0,0.234237,0.0,0.0,526.927,437.963
3130,0.141895,4.8509,0.0,0.142579,0.0181469,0.0,477.512,423.962
