generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0,0.0062326,0.352746,0.0,0.314872,0.00670486,520.334,442.98
3005,0.0111791,0.0,0.194845,0.0,0.499453,0.0,509.184,436.998
3010,0.0223583,0.0,0.137538,0.0,0.679104,0.0,514.433,440.889
3015,0.0670748,0.0,0.103153,0.0,0.912044,0.0,489.216,430.0
3020,0.0558956,0.0,0.263614,0.0,1.19434,0.0,486.355,425.85
3025,0.0670748,0.0,0.332383,0.0,1.21606,0.0,480.732,420.998
3030,0.089433,0.0,0.194845,0.0,1.25949,0.0514099,490.659,425.915
3035,0.0670748,0.0,0.194845,0.0,1.32464,0.10282,500.502,441.964
3040,0.0335374,0.0,0.160461,0.0,1.16177,0.0771149,510.747,428.979
3045,0.0,0.0117787,0.171922,0.0,1.1292,0.192787,506.599,430.719
3050,0.0,0.0,0.183384,0.0,1.1292,0.0642624,499.499,430.0
3055,0.0,0.0,0.355306,0.0,1.02062,0.0096716,507.114,428.942
3060,0.0,0.0,0.401152,0.0,0.684033,0.0,494.059,424.998
3065,0.0108397,0.0,0.641844,0.0,0.532026,0.0,511.795,432.813
3070,0.0,0.0115537,0.91692,0.0,0.499453,0.0,516.029,432.998
3075,0.0,0.0,0.584536,0.0,0.532026,0.0,500.0,430.812
3080,0.0,0.0,0.378229,0.0,0.521168,0.0,462.465,423.991
3085,0.0,0.0,0.35922,0.0,0.488595,0.0,523.61,437.918
3090,0.0,0.0,0.45846,0.0,0.488595,0.0,500.502,428.998
3095,0.0,0.0,0.435537,0.0,0.553741,0.0,506.085,435.963
3100,0.0,0.0,0.504306,0.0,0.412591,0.0,509.704,426.885
3105,0.0,0.0,0.435537,0.0,0.445164,0.0,499.499,431.917
3110,0.0,0.0,0.481383,0.0,0.618887,0.0,507.114,437.991
3115,0.0,0.0,0.496032,0.0,0.772144,0.0,504.55,430.942
3120,0.0,0.0,0.217768,0.0,0.825807,0.0,493.083,434.943
3125,0.0,0.0,0.148999,0.0,0.778463,0.0,511.27,430.979
3130,0.0,0.0,0.114615,0.0,0.662318,0.0111749,482.592,431.852
3135,0.0,0.0,0.148224,0.0,0.781752,0.0446996,469.868,426.998
3140,0.0,0.0,0.123727,0.0,1.09662,0.0670494,500.0,431.917
3145,0.0,0.0100631,0.0442727,0.0,1.17263,0.122924,505.061,432.979
3150,0.0,0.0,0.0114615,0.02148,1.10748,0.0530944,507.63,437.963
3155,0.0,0.0,0.0,0.02148,1.26826,0.106189,492.11,422.884
3160,0.0,0.0,0.0,0.0,1.75894,0.159283,507.63,438.979
3165,0.0,0.0,0.0,0.0,1.92181,0.0419195,530.287,444.998
3170,0.0169095,0.0,0.0,0.0,1.96524,0.0782244,472.091,424.941
3175,0.0,0.018648,0.00704606,0.0,2.39954,0.0782244,501.508,426.81
3180,0.0129375,0.0559439,0.0,0.0,2.01953,0.0223498,491.626,421.659
3185,0.116437,0.0,0.0,0.0,1.90009,0.0,487.781,428.998
3190,0.129375,0.0,0.0,0.0,2.16068,0.0,492.11,434.611
3195,0.232875,0.0,0.0,0.0,2.38869,0.0,471.199,424.979
3200,0.25875,0.0,0.0,0.0,2.38819,0.010717,504.04,429.916
3205,0.116437,0.0,0.0,0.0,2.82893,0.00899133,506.599,429.916
3210,0.271687,0.0,0.0,0.0,3.09643,0.0,493.083,432.998
3215,0.194062,0.00945715,0.0,0.0,2.77959,0.0,507.63,440.998
3220,0.194062,0.0,0.0,0.0,2.98235,0.0,514.964,441.267
3225,0.25875,0.0,0.0104793,0.0,2.28654,0.0,534.834,444.944
3230,0.336375,0.0,0.0,0.0,2.86002,0.0,497.012,439.964
3235,0.297562,0.0,0.00901675,0.0,2.63103,0.0,481.66,428.942
3240,0.271687,0.0,0.00901675,0.0,2.63005,0.0238369,496.024,430.998
