generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.00961052,0.257148,0.0,0.0,0.0,0.0,496.024,437.772
3005,0.019221,0.216004,0.0,0.0102936,0.0,0.0,511.27,437.671
3010,0.0,0.216004,0.0,0.0,0.0,0.12413,491.142,422.998
3015,0.0,0.164575,0.0,0.0,0.00725875,0.114222,482.592,430.942
3020,0.0,0.123431,0.0,0.0,0.00725875,0.101531,478.887,424.32
3025,0.0,0.246862,0.0,0.0,0.0,0.0126914,538.296,437.918
3030,0.0,0.211339,0.0,0.0,0.0,0.0,462.465,432.61
3035,0.0,0.149623,0.0,0.0,0.0144413,0.0,520.334,439.991
3040,0.0,0.164575,0.0,0.0,0.0,0.0,520.334,434.943
3045,0.0225919,0.288006,0.0,0.0102163,0.0,0.0,515.496,430.886
3050,0.0743196,0.411437,0.0,0.0,0.0,0.0,511.27,440.726
3055,0.133775,0.545153,0.0,0.0,0.0,0.0,483.996,428.979
3060,0.133775,0.562335,0.0,0.0,0.0,0.0,484.937,423.849
3065,0.0148639,0.545153,0.0,0.0207117,0.0,0.0,505.061,433.668
3070,0.0,0.771444,0.0,0.0,0.0,0.0,488.737,440.998
3075,0.0,0.637727,0.0108719,0.0205533,0.0,0.0,509.184,431.991
3080,0.0,1.13463,0.0,0.043577,0.0,0.0,498.501,428.979
3085,0.0,1.09031,0.0,0.0770633,0.0,0.0,508.665,433.917
3090,0.0207741,0.894874,0.0,0.0220181,0.0,0.0,517.635,431.769
3095,0.0207741,0.833159,0.0102879,0.0,0.0,0.0,499.0,431.991
3100,0.0,0.864017,0.0,0.0,0.00759578,0.0,484.937,426.998
