generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0272806,0.0,0.0241121,0.0832462,1.74147,3.69963,499.0,433.668
3005,0.100029,0.0,0.0,0.120245,1.66928,3.96388,480.269,423.915
3010,0.0636548,0.0,0.0,0.223735,1.27226,3.69082,477.055,424.979
3015,0.0,0.0,0.00785125,0.0924958,1.41664,3.37371,521.967,437.671
3020,0.0,0.0,0.00785125,0.0647471,1.18252,2.72187,489.696,426.885
3025,0.0,0.0,0.00785125,0.0277487,0.866223,2.88923,472.091,420.979
3030,0.0,0.0,0.0268264,0.0232828,0.604551,3.04779,482.592,421.991
3035,0.00860386,0.0,0.0,0.0,0.415065,3.25039,480.732,430.998
3040,0.0,0.0,0.0,0.0,0.541389,3.6581,504.04,434.887
3045,0.0,0.0,0.0,0.0,0.288741,3.17992,471.199,434.0
3050,0.0,0.0,0.0,0.0,0.279718,3.32966,524.16,439.773
3055,0.00890986,0.0,0.0,0.0,0.108278,3.17992,507.63,423.991
3060,0.0,0.0,0.0,0.0,0.153394,2.88042,478.428,426.0
3065,0.0112408,0.0,0.0,0.0,0.207533,3.25039,465.051,419.99
3070,0.0631664,0.0,0.0,0.0,0.162417,2.73068,500.502,434.887
3075,0.0,0.0,0.0,0.0,0.0631621,2.21978,500.0,436.0
3080,0.0,0.0,0.00958896,0.0109059,0.0902315,2.40476,470.755,420.979
3085,0.0,0.0,0.0,0.0,0.0360926,1.93589,508.147,431.852
3090,0.0,0.0,0.0,0.0,0.0721852,1.93187,471.645,431.769
3095,0.0,0.0,0.0,0.0,0.100066,2.02197,483.059,435.853
3100,0.0,0.0,0.0,0.0,0.0631621,2.08904,502.012,425.991
