generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0,4.88783,0.945531,8.96101,2.08854,0.0,501.004,438.998
3005,0.0110174,4.88783,1.05276,9.07563,2.17488,0.0063129,494.549,428.606
3010,0.0110174,4.88783,1.55129,8.97003,1.48641,0.0126258,481.66,422.884
3015,0.0,4.88783,1.44499,8.77836,1.54352,0.0315645,490.177,441.919
3020,0.0,4.88783,1.73774,8.85503,1.77813,0.0441903,484.937,423.849
3025,0.0,4.90088,1.88411,8.97003,1.60526,0.0378774,500.0,432.813
3030,0.0128003,4.88783,2.57726,8.97962,1.55587,0.0,494.059,434.611
3035,0.0896019,4.88783,2.58731,9.25753,1.45708,0.0,479.808,432.887
3040,0.128003,4.88783,2.9282,9.40128,1.32125,0.0,544.166,444.98
3045,0.153603,4.88783,2.90778,9.43962,1.62996,0.0,496.517,437.991
3050,0.179204,4.88783,2.65316,9.52587,1.38299,0.0,495.04,432.0
3055,0.153603,4.88783,2.88982,4.79168,1.43239,0.0,499.0,423.991
3060,0.115202,4.88783,2.32202,4.7998,1.3336,0.0,486.829,425.991
3065,0.115202,4.88783,2.36024,4.80791,1.27186,0.0,472.986,433.991
3070,0.166404,4.90906,2.58919,4.79168,1.18542,0.0,497.507,436.174
3075,0.330451,4.88783,2.50453,4.79168,1.37064,0.0468951,513.374,441.855
3080,0.237558,4.88783,2.53959,4.79168,1.60526,0.0,488.258,428.0
3085,0.264094,4.88783,2.54263,4.79168,1.96336,0.0112259,517.098,429.544
3090,0.179204,4.88783,2.518,4.79168,1.77813,0.0,511.27,436.998
3095,0.0536698,4.89533,2.43027,4.79168,1.55587,0.0,516.029,433.668
3100,0.047825,4.89654,2.00804,4.79168,1.27186,0.0,516.563,439.855
