generation, v1, v2, v3, q, v4, v5, nef, nes
3000,6.2959,0.18443,5.00098,0.0,0.193878,0.0,483.527,424.979
3005,6.23303,0.0838317,5.00098,0.0,0.129139,0.0,515.496,439.918
3010,6.21079,0.108981,5.00098,0.0,0.0682847,0.0,510.747,431.852
3015,6.29497,0.15928,5.00098,0.0,0.0,0.0,489.216,430.998
3020,6.00962,0.18443,5.00098,0.0,0.0,0.00924171,492.596,426.998
3025,5.67081,0.201196,5.00098,0.0,0.0,0.0,530.287,439.991
3030,5.82115,0.345571,5.00098,0.0,0.0,0.0,489.696,424.715
3035,5.77611,0.419159,5.00098,0.0,0.0,0.00895168,508.665,435.55
3040,5.93868,0.603588,5.00098,0.0104247,0.0,0.0,528.602,432.721
3045,6.00888,0.536471,5.00098,0.0,0.0,0.0,479.347,432.998
3050,6.08634,0.52814,5.00098,0.0,0.0,0.00980529,490.659,431.852
3055,6.00344,0.611972,5.00098,0.0,0.0,0.0,480.269,424.998
3060,6.0019,0.880233,5.00098,0.00941632,0.0,0.0,494.549,427.991
3065,6.086,0.779635,5.00098,0.0,0.0,0.0,516.029,433.991
3070,6.10221,0.628738,5.00098,0.0,0.0,0.0,495.04,429.767
3075,6.02672,0.729336,5.00098,0.0,0.0,0.00808909,500.502,435.991
3080,5.98898,0.662271,5.00098,0.0,0.0,0.0,517.635,438.943
3085,6.05188,0.680426,5.00098,0.0140087,0.025387,0.0,473.435,421.962
3090,6.20285,0.888616,5.02388,0.0,0.0,0.0,511.27,434.979
3095,6.22803,0.611972,5.00098,0.0,0.0,0.0,468.105,425.915
3100,6.21545,0.729336,5.00098,0.0,0.0,0.0,476.6,426.0
