generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.805569,0.0103553,8.55475,0.559164,0.0,0.0,506.085,435.991
3005,1.05666,0.0,8.61667,0.846511,0.0,0.0,473.435,419.99
3010,1.30803,0.0,9.0088,0.955238,0.0,0.0145095,509.704,425.991
3015,1.57975,0.0,8.95721,0.846511,0.0,0.0,505.061,440.98
3020,1.68437,0.0,9.12232,0.838745,0.0,0.0,523.61,426.979
3025,1.85176,0.0,9.3287,0.846511,0.0,0.0,515.496,431.852
3030,1.95638,0.0,9.57637,0.889447,0.0,0.0,481.196,429.963
3035,2.13423,0.0,9.44222,0.941037,0.0,0.0,507.63,440.726
3040,2.45855,0.0,9.16359,0.664376,0.0,0.0,501.004,448.944
3045,2.25978,0.0,9.29774,0.543779,0.0,0.0,502.012,428.0
3050,2.2807,0.0,9.25647,0.637565,0.0,0.0,511.795,432.887
3055,2.37486,0.0,9.0088,0.543829,0.0,0.0,505.061,435.991
3060,2.59456,0.0,9.112,0.662046,0.0,0.0,509.184,430.608
3065,1.925,0.0,9.58669,0.427878,0.0,0.0,476.145,426.998
3070,1.67391,0.0,9.86531,0.37762,0.0,0.0,472.091,428.0
3075,1.925,0.0,9.90659,0.478728,0.0,0.0,484.937,426.604
3080,1.65299,0.0,9.87308,0.40458,0.0,0.0,496.024,424.885
3085,1.8413,0.0,10.0248,0.274127,0.0,0.0,518.711,437.772
3090,2.10403,0.0,9.80339,0.32751,0.0,0.0,506.085,434.0
3095,2.32608,0.0,9.94786,0.573253,0.0,0.0,485.881,424.941
3100,2.40624,0.0,10.082,0.799951,0.0,0.0,527.484,433.853
