generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0,0.0,0.0,0.0,2.17261,4.08316,519.251,428.979
3005,0.0,0.011758,0.0,0.0,1.74964,3.75337,518.172,440.998
3010,0.0,0.0235161,0.0,0.0,1.79597,3.80048,542.391,435.55
3015,0.0,0.0,0.0,0.0,1.94695,3.92102,496.024,428.998
3020,0.0,0.0,0.0,0.00874719,1.86956,3.94182,509.184,436.485
3025,0.0,0.0,0.0,0.0,1.72676,3.879,507.63,439.918
3030,0.0119453,0.0,0.0,0.0,1.30789,3.75337,489.696,430.998
3035,0.035836,0.0,0.0120781,0.0,1.33054,4.28732,519.792,442.817
3040,0.0,0.0,0.0,0.0,1.26091,4.47577,505.061,436.979
3045,0.0,0.00932657,0.0,0.00430998,1.37211,5.18247,493.571,427.664
3050,0.0,0.0,0.0,0.0,1.24456,4.833,496.517,422.884
3055,0.0,0.0,0.0,0.0,1.04997,5.18247,499.0,427.963
3060,0.0,0.0,0.0,0.0,1.4584,6.40794,503.024,438.998
3065,0.0,0.0,0.0,0.0181689,1.72003,6.53331,518.172,426.717
3070,0.0,0.0152932,0.0,0.0272533,2.4913,5.74783,530.851,435.991
3075,0.0,0.0,0.0,0.136267,2.48293,5.90488,492.11,434.979
3080,0.0,0.0,0.0,0.263449,2.4237,6.10904,501.004,427.991
3085,0.0277035,0.0,0.0711035,0.308871,2.74746,5.87347,484.466,429.916
3090,0.0,0.0,3.79219,2.9797,2.1043,9.02486,282.24,380.279
3095,0.0863367,0.0,9.44491,6.85875,2.00583,10.9774,445.138,408.351
3100,0.0539605,0.0,11.4134,8.5212,1.57886,10.6633,498.501,432.887
