generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0,0.0215402,1.95938,5.43381,0.565966,0.0,513.903,436.943
3005,0.0,0.0200355,1.8097,5.85915,0.74932,0.0,495.531,437.991
3010,0.0,0.00626131,1.48314,5.77303,0.746138,0.0,507.114,431.963
3015,0.0,0.0143425,2.0002,5.73222,0.734115,0.0308233,501.508,427.991
3020,0.0,0.0,2.22765,6.07294,0.836309,0.0,483.527,425.915
3025,0.0,0.00518885,3.05362,6.27437,0.925599,0.0130485,526.371,439.991
3030,0.0,0.0,2.95268,6.67042,1.05273,0.130485,509.704,441.964
3035,0.0,0.0144416,3.55138,6.72477,1.22618,0.130485,509.704,438.615
3040,0.0,0.0,3.42891,6.2131,1.15404,0.143534,505.572,429.665
3045,0.0,0.0,3.11596,6.73522,1.27074,0.313164,498.501,432.942
3050,0.0183112,0.0,3.76908,7.35293,1.35986,0.287067,494.059,430.979
3055,0.0,0.0,4.50385,7.70507,1.47743,0.443649,505.572,426.0
3060,0.0,0.0,4.57189,8.19597,1.18463,0.482795,488.258,425.991
3065,0.0,0.0,4.66713,8.73995,1.1033,0.469746,517.635,437.991
3070,0.0,0.0,6.09585,9.15527,1.12487,0.626328,502.012,432.887
3075,0.0,0.0,7.89195,8.9631,1.02602,0.848153,488.258,434.943
3080,0.0124827,0.0,8.42261,9.41072,0.846208,0.61328,491.626,432.979
3085,0.0,0.0,9.47033,9.4089,0.808017,0.769862,488.737,438.943
3090,0.0173294,0.0,9.29345,9.71979,1.01524,1.03083,513.903,433.917
3095,0.0693175,0.0,10.0962,9.82637,1.29212,1.09607,510.225,435.991
3100,0.0346587,0.0,10.8582,10.0075,1.25623,1.00473,504.55,434.722
