generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0,0.0,2.61303,5.72145,3.88332,0.296912,508.147,430.979
3005,0.0,0.0,7.28575,5.83849,3.59515,0.593825,500.502,428.942
3010,0.0,0.0,10.2062,6.04504,3.26659,0.98146,479.808,423.991
3015,0.0,0.0,15.9856,6.38929,3.03061,1.09693,499.0,426.941
3020,0.0,0.0,19.859,6.22405,3.19105,1.41033,484.937,431.991
3025,0.0,0.0,24.0706,6.33421,3.0475,1.67426,460.332,425.54
3030,0.0,0.0,25.7307,6.56142,2.83415,1.82271,496.517,430.886
3035,0.0,0.0,27.7391,6.59584,2.57413,1.96292,509.184,439.773
3040,0.021583,0.0,29.1737,6.74731,2.41813,1.53405,501.004,420.0
3045,0.0228154,0.0,29.9423,6.79551,2.67814,1.67426,509.184,433.991
3050,0.0342231,0.012484,30.219,6.85059,2.69114,1.49281,510.225,434.0
3055,0.0228154,0.0461412,30.3233,6.85747,3.30619,1.3691,470.311,422.0
3060,0.0684463,0.0,30.5378,6.81616,3.70472,1.1959,490.659,436.815
3065,0.0684463,0.0,30.7374,6.81616,3.28597,1.08868,512.32,430.979
3070,0.0,0.0,30.8593,6.74478,3.5938,0.717538,493.571,431.963
3075,0.0,0.0,15.5427,6.63715,4.07376,0.494854,507.63,440.0
3080,0.0,0.0,15.6344,6.62338,3.57022,0.404131,491.626,427.963
3085,0.0,0.0,15.7376,6.66469,2.95966,0.346398,534.834,439.855
3090,0.0,0.0,16.3986,6.70081,3.13316,0.288665,505.572,434.943
3095,0.0,0.0,16.7693,6.69912,3.27617,0.27217,508.147,431.917
3100,0.0,0.0107629,16.8037,6.73557,3.22417,0.288665,523.61,437.671
