generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.873837,4.00099,0.0,0.0351709,0.0,5.35729,510.747,430.998
3005,0.549253,4.00099,0.0,0.0879273,0.0,5.35729,525.263,443.991
3010,0.484327,4.00099,0.0,0.105513,0.0,5.35729,513.374,434.814
3015,0.727519,4.00099,0.0,0.175855,0.030289,5.37047,516.563,430.998
3020,0.321521,4.01531,0.0,0.114305,0.0,5.35729,495.04,437.991
3025,0.148394,4.05827,0.0,0.158269,0.0,5.35729,504.04,436.979
3030,0.197859,4.00099,0.0,0.123098,0.0,5.35729,475.691,432.998
3035,0.197859,4.0127,0.0,0.0703418,0.0,5.35729,487.305,428.886
3040,0.123662,4.0578,0.0,0.219818,0.0,5.35729,482.126,427.664
3045,0.273975,4.0127,0.0,0.162967,0.0209132,5.36836,505.061,431.963
3050,0.230836,4.00099,0.0,0.0439636,0.0207509,5.43483,492.596,435.67
3055,0.166921,4.00099,0.0160897,0.0,0.0207509,5.42375,511.795,428.942
3060,0.123662,4.00099,0.0,0.0,0.0484187,5.42375,490.177,427.963
3065,0.115418,4.00099,0.0,0.0,0.0760865,5.36836,508.665,436.888
3070,0.14015,4.00099,0.0,0.0,0.138339,5.35729,485.409,424.809
3075,0.0989297,4.00099,0.0240466,0.00974831,0.0622526,5.35729,500.0,426.81
3080,0.0520963,4.0117,0.011134,0.00974831,0.0207509,5.35729,509.704,436.943
3085,0.107174,4.07601,0.0,0.0,0.0,5.35729,480.269,431.963
3090,0.0741972,4.10658,0.0,0.0,0.0,5.35729,509.184,428.979
3095,0.0741972,4.07285,0.0,0.0,0.0,5.35729,518.172,436.943
3100,0.0989297,4.20734,0.0,0.0,0.00843093,5.35729,512.847,435.67
