generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0,0.0,8.86946,0.0,0.0,1.49053,489.696,434.998
3005,0.0,0.0,8.7834,0.0,0.0,1.77443,494.549,435.917
3010,0.0215954,0.0,8.82042,0.0,0.0,2.19095,538.877,444.944
3015,0.0,0.0,8.72171,0.0,0.0226443,2.15261,501.508,431.991
3020,0.0,0.0,8.70937,0.0,0.0,2.02845,489.216,428.979
3025,0.0,0.0,8.70937,0.0,0.0,1.93186,479.808,424.885
3030,0.0206976,0.0,8.70937,0.0,0.0,2.14369,519.251,434.979
3035,0.0,0.0,8.70937,0.0,0.0,2.5383,525.263,435.991
3040,0.00989095,0.0,8.70937,0.618641,0.0,2.88245,248.259,398.797
3045,0.0,0.0,8.70937,4.99372,0.0,4.57545,438.489,410.939
3050,0.0,0.0,8.70937,7.16946,0.0,4.9297,465.051,414.708
3055,0.0,0.0,8.70937,8.23092,0.00980406,5.10285,480.732,428.998
3060,0.0452311,0.010937,8.70937,8.54869,0.0315368,5.29236,489.696,442.944
3065,0.0,0.0218741,8.70937,8.67836,0.0835008,4.71796,509.184,429.767
3070,0.0,0.0874963,8.70937,8.73882,0.155073,4.99511,521.421,434.943
3075,0.0,0.0874963,8.70937,8.88694,0.138897,4.59574,492.11,432.979
3080,0.0,0.0546852,8.70937,10.0038,0.167002,4.80748,491.142,427.916
3085,0.0,0.0328111,8.71976,13.1442,0.107358,5.10285,478.887,429.767
3090,0.0,0.0546852,8.70937,17.1025,0.0477147,5.64108,494.549,430.979
3095,0.0,0.0,8.70937,21.4926,0.0819371,5.82601,465.051,419.99
3100,0.0,0.0,8.70937,22.5702,0.010365,6.07897,484.466,433.991
