generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.146886,2.01989,2.30602,0.525044,0.0320492,0.00763483,494.549,435.991
3005,0.110506,2.05661,2.23675,0.496779,0.0,0.0,479.808,426.979
3010,0.183675,1.9924,1.80951,0.658232,0.0,0.0,465.485,426.717
3015,0.40519,1.91969,1.75434,0.689339,0.0,0.0,487.781,428.942
3020,0.24557,1.79866,2.12949,0.868194,0.0,0.0,478.887,421.848
3025,0.184177,2.09142,1.68814,0.853946,0.0,0.0,514.433,437.553
3030,0.0982279,1.98043,1.2468,0.795703,0.0,0.0,509.704,438.998
3035,0.0122785,2.06316,1.11439,0.627398,0.0636682,0.0,501.004,439.964
3040,0.0,1.71695,1.08129,0.459949,0.0,0.0,492.11,433.77
3045,0.0,1.57412,0.937857,0.469371,0.0,0.0247341,502.012,431.917
3050,0.0,1.30714,0.770892,0.458664,0.0,0.0199904,524.16,438.998
3055,0.0,1.24355,1.01882,0.422262,0.0,0.0599711,526.927,434.943
3060,0.0,1.1517,0.701768,0.232972,0.0,0.0499759,505.061,433.963
3065,0.0,0.975056,0.868248,0.305776,0.0,0.0299856,484.937,418.979
3070,0.0,0.593512,1.09606,0.524188,0.0,0.0,509.184,433.963
3075,0.0,0.819612,0.737791,0.480506,0.0,0.0,494.059,428.811
3080,0.0,0.869071,0.474445,0.444104,0.0,0.0,467.228,434.998
3085,0.0,0.671234,0.408243,0.582431,0.0,0.0,509.184,442.0
3090,0.025677,0.6783,0.39721,0.577859,0.0,0.0137806,500.502,434.0
3095,0.0128385,0.501659,0.297907,0.672504,0.0,0.0100043,498.004,441.991
3100,0.0,0.593512,0.264807,0.490916,0.00859386,0.0200086,525.263,436.943
