generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0,0.0,0.0,0.0,0.479708,0.0209399,489.696,423.962
3005,0.0,0.0,0.0,0.0,0.407299,0.0,488.737,421.763
3010,0.0214443,0.0,0.0200364,0.0,0.217226,0.0,510.747,438.943
3015,0.0,0.0115549,0.0100182,0.0,0.398248,0.0102093,480.732,429.991
3020,0.0,0.0,0.0,0.0,0.16292,0.0204186,492.596,431.852
3025,0.0,0.0,0.0,0.0,0.0452555,0.0,513.903,435.991
3030,0.0,0.0,0.0,0.0,0.0116302,0.0,512.32,443.856
3035,0.0,0.0,0.0,0.0,0.0348905,0.0,523.061,446.98
3040,0.0,0.0,0.0,0.0,0.0116302,0.0,512.32,436.0
3045,0.0151862,0.0,0.0,0.0,0.0116302,0.0,509.704,435.963
3050,0.0,0.0,0.0,0.0,0.00788786,0.0,496.024,424.998
3055,0.0,0.0,0.0,0.0,0.0,0.0,508.147,427.963
3060,0.0,0.0,0.0289699,0.0,0.0,0.0,505.572,428.979
3065,0.0,0.0,0.0,0.00963218,0.0,0.0,504.04,430.979
3070,0.0,0.0,0.00863503,0.0,0.0,0.0,496.517,434.0
3075,0.0,0.0,0.0,0.0,0.0,0.0,535.983,442.944
3080,0.0,0.0,0.0,0.0,0.0,0.024267,490.177,439.918
3085,0.0,0.0,0.0,0.0223205,0.0,0.016178,502.012,428.942
3090,0.0117245,0.0,0.0,0.0223205,0.0,0.0728009,498.004,440.998
3095,0.0,0.0,0.0,0.0669616,0.0,0.00808899,487.781,432.979
3100,0.0,0.0,0.0,0.0334808,0.0,0.0,494.549,424.471
