generation, v1, v2, v3, q, v4, v5, nef, nes
3000,0.0,0.303685,0.0253939,0.0172772,0.0474657,0.0126585,517.098,439.773
3005,0.0,0.377349,0.0234716,0.0179024,0.0,0.0634141,516.029,436.723
3010,0.0,0.230386,0.0488656,0.0537073,0.0,0.0126585,511.795,434.998
3015,0.0,0.159851,0.0193929,0.0179024,0.0,0.0126585,483.527,431.991
3020,0.0,0.222572,0.0538733,0.0,0.0,0.0379756,500.502,432.942
3025,0.0,0.21226,0.0430987,0.0,0.00986048,0.0690423,533.12,442.889
3030,0.0,0.129201,0.0,0.0,0.0,0.0759511,480.732,418.979
3035,0.0,0.27686,0.0,0.0,0.0,0.158841,517.098,438.998
3040,0.0221012,0.590635,0.0,0.0,0.0,0.189466,487.305,427.991
3045,0.0323619,0.396833,0.0,0.0,0.0,0.153534,518.711,440.998
3050,0.0,0.55372,0.0,0.0,0.0,0.267461,504.04,440.998
3055,0.0119583,0.631942,0.0,0.0,0.0,0.151902,524.16,437.918
3060,0.0956664,0.442976,0.00977151,0.0,0.0,0.139244,490.177,426.717
3065,0.0478332,0.313775,0.0,0.00991878,0.0,0.405073,501.508,444.0
3070,0.0358749,0.470662,0.0,0.0,0.0,0.379756,474.335,427.991
3075,0.0717498,0.530365,0.0,0.00644524,0.00608704,0.189878,479.808,425.765
3080,0.0956664,0.377242,0.0,0.00914001,0.0182611,0.177219,507.63,438.615
3085,0.0717498,0.313775,0.0,0.0,0.0,0.316463,502.012,436.998
3090,0.0358749,0.267632,0.00389161,0.0,0.0,0.278487,479.808,424.0
3095,0.0,0.27686,0.019458,0.0,0.0,0.506341,496.517,430.886
3100,0.0,0.48912,0.0350245,0.0,0.0,0.468365,521.967,441.964
